,c1,c2,c3,c4,c7,c8,t1,t2,t3,t6,t7,t8
YMR142C,13.266366816591704,13.791104447776112,14.890554722638681,14.548225887056471,14.968015992003998,13.920039980009996,8.905547226386807,11.26086956521739,10.276361819090456,8.891054472763619,8.974512743628186,10.830584707646176
YML024W,11.723638180909544,14.714142928535733,16.193403298350823,16.269865067466267,12.75912043978011,14.10094952523738,9.278860569715143,11.496751624187906,8.424787606196901,9.747626186906547,9.925537231384308,10.292853573213394
YBL042C,15.176411794102949,12.31984007996002,12.081459270364817,12.618690654672664,17.071964017991004,16.189905047476262,12.272863568215891,13.108945527236381,10.635182408795602,15.499750124937531,13.750124937531234,11.004997501249376
YDL061C,12.499750124937531,13.005997001499251,14.51624187906047,15.130934532733633,16.059470264867567,13.742628685657172,9.027486256871564,11.06696651674163,9.07296351824088,11.163418290854572,9.625687156421789,10.744627686156921
YPL090C,12.677661169415293,15.261869065467266,15.821589205397302,12.88855572213893,14.104447776111945,13.995502248875562,9.993503248375813,12.680659670164918,10.342328835582208,10.519240379810094,10.262368815592204,11.363818090954522
YER074W,12.059470264867565,15.025487256371814,15.69465267366317,14.036981509245377,13.885057471264368,14.040979510244878,10.454772613693153,12.47976011994003,8.845077461269366,13.839080459770114,9.841579210394803,11.502248875562218
YDR385W,12.302848575712144,13.578210894552724,15.291854072963519,14.340329835082459,13.306346826586706,15.058470764617692,12.44127936031984,13.595702148925538,11.841079460269865,13.003498250874562,12.501749125437282,13.692653673163418
YCL064C,11.145427286356822,15.380309845077461,14.118940529735132,15.727636181909045,14.309845077461269,12.817091454272864,7.800599700149925,9.193403298350825,6.171414292853573,8.474262868565717,8.09695152423788,7.0699650174912545
YOL005C,14.318840579710145,12.964017991004498,12.944027986006997,12.08295852073963,14.850574712643677,16.178910544727636,11.7976011994003,15.021489255372314,14.204897551224388,16.72063968015992,12.89655172413793,12.553223388305847
YIL169C,14.013493253373314,13.432283858070965,15.261869065467266,12.71464267866067,13.393303348325837,13.539230384807595,12.069965017491254,13.610194902548725,12.366816591704147,14.174912543728135,14.544727636181909,9.37481259370315
YDR471W,12.458770614692654,14.665667166416792,13.801099450274863,13.827086456771614,13.622188905547226,13.747626186906547,9.470764617691154,9.469265367316341,8.561719140429785,10.096451774112943,9.492753623188406,10.668665667166417
YHR175W,12.778610694652674,16.24087956021989,15.826586706646676,15.809095452273864,10.449775112443778,11.942528735632184,11.233883058470765,14.850074962518741,17.03448275862069,12.111944027986008,11.801099450274863,6.872063968015992
YHR141C,11.73263368315842,15.025987006496752,13.997001499250375,13.40679660169915,14.242378810594703,13.722138930534733,11.006996501749125,10.74712643678161,9.436781609195402,10.092453773113442,9.072463768115941,10.693153423288356
YGR055W,16.285857071464267,9.933533233383308,11.078460769615193,11.806096951524237,16.377811094452774,18.549725137431285,14.514742628685656,18.42728635682159,15.871064467766116,19.656671664167916,18.57471264367816,14.394302848575713
YBR191W,11.833083458270865,14.174912543728135,14.25687156421789,15.145427286356822,12.600699650174912,14.142428785607196,9.594202898550725,11.24687656171914,9.02648675662169,9.540229885057471,8.12543728135932,9.800599700149926
YKR074W,17.90554722638681,11.594202898550725,11.927536231884059,10.986506746626686,14.489255372313844,16.181409295352324,9.251374312843579,11.118940529735132,11.684657671164418,16.252373813093453,15.89905047476262,10.002998500749625
YOR312C,12.288855572213894,14.854072963518242,13.095952023988007,14.24287856071964,13.559220389805098,13.601699150424787,10.773613193403298,10.078460769615193,8.846076961519241,9.227386306846578,7.912043978010995,11.070464767616192
YOR234C,10.23288355822089,15.085457271364318,14.731634182908545,13.986006996501748,12.973013493253374,15.015992003998,9.35232383808096,11.106446776611694,9.06046976511744,10.978510744627686,10.69865067466267,10.94352823588206
YDR065W,13.841579210394803,14.572213893053473,15.410294852573713,12.714142928535733,11.89505247376312,13.182908545727136,13.507746126936532,16.709645177411293,16.733633183408294,18.04597701149425,15.962518740629685,11.747626186906547
YDL191W,13.711644177911044,12.918540729635183,12.97751124437781,12.660669665167417,15.083958020989506,13.324837581209396,9.868065967016491,10.750624687656172,8.330834582708645,10.418790604697652,8.287856071964018,10.36031984007996
YDR500C,12.484757621189406,13.533733133433284,15.31184407796102,13.044977511244378,13.088455772113942,12.719640179910044,10.970514742628685,12.535232383808095,9.677661169415293,11.776611694152924,9.758620689655173,10.6071964017991
YBR106W,13.097451274362818,11.736131934032983,14.261369315342328,12.517741129435283,13.166416791604197,15.42728635682159,13.37881059470265,17.77961019490255,14.078460769615193,19.083958020989506,16.42528735632184,13.064967516241879
YLR048W,9.705647176411794,14.447776111944028,15.069465267366317,13.613693153423288,13.908545727136431,13.173413293353324,10.177411294352824,11.438280859570215,7.302848575712144,10.029485257371315,9.462768615692154,9.558220889555223
YGR234W,12.74712643678161,11.67816091954023,14.15992003998001,15.430284857571214,11.537731134432784,13.869065467266367,4.684657671164418,6.480759620189905,6.05247376311844,6.041479260369815,4.5502248875562215,3.6746626686656674
YKL120W,10.69615192403798,14.60519740129935,15.545727136431784,14.877561219390305,10.918540729635183,12.958020989505247,6.931534232883558,7.918040979510245,6.7366316841579215,8.293853073463268,7.066966516741629,6.849075462268866
YFL031W,12.113443278360819,12.006996501749125,13.411794102948527,13.695152423788105,13.820589705147427,13.775112443778111,13.886056971514243,14.976011994002999,10.837081459270365,14.614192903548226,15.025987006496752,15.073463268365817
YIL133C,11.999000499750125,12.37881059470265,13.607696151924038,14.021989005497252,13.474262868565717,13.281859070464767,9.252373813093453,11.193403298350825,9.082458770614693,10.569715142428786,8.820089955022489,11.233383308345827
YGR146C,12.24687656171914,12.581209395302348,12.03048475762119,14.729635182408796,12.7976011994003,14.312343828085957,8.375812093953023,9.243878060969514,6.802598700649675,8.068465767116441,7.495752123938031,7.770614692653673
YMR143W,11.56271864067966,12.834582708645677,13.722138930534733,13.205397301349326,12.751624187906048,14.198900549725137,8.748125937031483,9.79960019990005,8.526736631684157,9.629685157421289,8.397801099450275,8.771614192903549
YHR215W,12.255872063968017,12.924037981009496,12.30384807596202,14.849575212393804,12.047976011994002,13.461769115442278,5.388305847076462,6.981009495252374,5.167416291854073,7.073963018490755,7.087456271864068,5.43128435782109
YKR094C,12.613693153423288,12.800099950024988,12.557721139430285,13.021989005497252,12.972513743128436,13.399800099950024,10.056971514242878,10.44927536231884,8.596201899050476,10.264367816091953,8.644177911044478,11.297851074462768
YGR037C,10.69465267366317,13.612193903048476,14.006996501749125,13.006996501749125,12.643178410794603,12.961019490254873,10.792603698150925,13.76111944027986,11.662168915542228,14.547226386806596,12.045977011494253,11.735132433783109
YNL096C,10.470264867566216,12.570714642678661,14.37631184407796,13.924037981009496,12.530234882558721,13.058470764617692,8.54272863568216,10.135432283858071,8.250874562718641,10.043478260869565,8.51224387806097,8.948025987006497
YDR353W,11.242378810594703,14.47576211894053,13.697651174412794,13.657671164417792,11.765617191404298,11.632183908045977,12.55872063968016,14.334832583708145,13.100449775112443,16.625187406296853,14.432783608195901,12.51224387806097
YGR148C,11.898050974512744,13.701649175412294,13.336331834082959,11.432283858070965,12.704147926036981,12.912543728135931,9.727136431784109,8.963018490754623,8.262868565717142,9.958520739630185,8.938530734632684,12.235882058970514
YIL069C,12.023988005997001,12.108445777111445,12.52823588205897,13.317341329335333,12.636681659170415,13.234382808595702,9.551724137931034,11.167416291854073,7.911544227886057,9.173913043478262,7.670164917541229,9.083958020989506
YHR183W,10.071464267866068,13.453773113443278,14.14142928535732,15.164917541229386,10.984507746126937,12.375812093953023,11.02648675662169,11.049975012493753,9.809095452273864,11.931034482758621,9.784107946026987,8.588705647176411
YPL143W,10.149925037481259,13.496251874062969,14.388305847076461,11.909045477261369,12.86856571714143,12.826086956521738,8.274862568715642,8.942528735632184,8.219390304847575,9.36831584207896,9.563218390804598,9.944527736131935
YER064C,13.244377811094452,9.898550724637682,11.311344327836082,11.977011494252874,13.933533233383308,15.56471764117941,9.224887556221889,11.60519740129935,10.251374312843579,14.179910044977511,12.740129935032483,9.752623688155921
YOL038C-A,12.274362818590705,12.987506246876562,14.506246876561718,13.157421289355323,11.59320339830085,10.884057971014492,11.715642178910544,13.275862068965518,11.72463768115942,14.748125937031483,12.778110944527736,12.749625187406297
YDL134C,19.581709145427286,13.235882058970514,12.771114442778611,10.443778110944528,8.863068465767116,12.300849575212395,12.221389305347326,17.800099950024986,23.068465767116443,21.7496251874063,19.97551224387806,12.994502748625687
YGL134W,12.047976011994002,14.035482258870564,14.177411294352824,12.738630684657672,10.069965017491254,12.299850074962519,9.737131434282858,12.673663168415793,11.75512243878061,11.607696151924038,11.594702648675662,9.27736131934033
YML073C,11.375812093953023,13.67416291854073,14.314842578710644,12.938030984507746,11.969015492253874,10.834082958520739,8.565717141429285,9.578210894552724,9.27136431784108,9.063468265867067,8.314342828585707,9.35232383808096
YDR276C,11.909545227386307,13.021989005497252,13.333833083458272,12.5832083958021,11.72463768115942,12.254372813593204,11.41929035482259,11.08495752123938,10.991504247876062,11.618190904547726,9.940029985007497,9.15192403798101
YFL034C-B,13.922038980509745,12.936531734132933,12.102448775612194,12.304847576211895,11.253373313343328,12.297851074462768,11.379810094952523,12.135432283858071,13.021989005497252,14.37881059470265,12.813093453273364,10.308345827086457
YOR167C,11.620189905047477,11.21639180409795,13.750124937531234,12.11944027986007,14.168915542228886,12.046976511744129,10.951024487756122,9.95152423788106,8.697151424287856,9.729135432283858,9.521239380309845,13.494752623688155
YPL019C,13.359320339830084,11.053973013493254,11.673663168415793,11.456271864067967,12.424787606196901,14.765617191404298,9.090454772613693,10.999500249875062,10.193403298350825,17.37081459270365,15.024987506246877,11.046976511744129
YMR318C,11.621689155422288,12.106946526736632,11.653673163418292,13.551724137931034,12.370814592703649,13.016991504247876,9.922038980509745,13.966016991504247,11.91304347826087,17.14992503748126,13.612693653173414,10.941529235382308
YMR195W,15.79160419790105,9.366816591704147,9.441779110444777,11.042978510744629,14.132933533233384,15.877561219390305,7.557721139430285,10.60119940029985,8.266866566716642,19.510744627686158,18.545227386306845,10.24687656171914
YDR450W,11.159420289855072,12.797101449275363,12.843078460769615,12.632683658170915,10.976011994002999,13.322338830584707,8.479260369815092,9.69615192403798,8.309345327336333,9.176411794102949,9.722138930534733,8.087456271864069
YJL130C,11.88055972013993,12.297851074462768,11.311344327836082,12.167416291854073,12.720139930034982,13.234382808595702,6.193903048475762,8.052973513243378,7.314842578710644,8.223888055972013,6.5722138930534735,7.068965517241379
YNL069C,10.144427786106947,13.566216891554223,12.72063968015992,11.875562218890554,12.643178410794603,12.291854072963519,9.286856571714143,10.974012993503248,8.79560219890055,9.332333833083458,8.10344827586207,9.231884057971014
YFL039C,10.923538230884558,12.317841079460269,11.174912543728135,12.520739630184908,11.922038980509745,14.197401299350325,10.820089955022489,12.589705147426287,10.4087956021989,13.084457771114442,10.879060469765118,9.539230384807595
YPL231W,11.754622688655672,11.487256371814093,11.976511744127937,12.46776611694153,12.263868065967017,12.865067466266867,8.006996501749125,9.118440779610195,6.797101449275362,10.637181409295353,9.243378310844578,9.908545727136431
YCR018C,11.995002498750624,12.153923038480759,12.5792103948026,13.478260869565217,10.432783608195901,11.889555222388806,11.12943528235882,13.27536231884058,14.292853573213394,14.726136931534233,12.099950024987507,8.987506246876562
YHR005C-A,12.847576211894053,11.703648175912043,11.766116941529235,13.115942028985508,10.377311344327836,12.466266866566716,11.051974012993503,13.05247376311844,12.191904047976012,14.295852073963019,12.5792103948026,10.517741129435283
YOR133W,11.606696651674163,11.16191904047976,12.592703648175911,11.15592203898051,12.038980509745127,13.489255372313844,10.023988005997001,12.399300349825088,10.154422788605697,9.935032483758121,11.185407296351825,10.479260369815092
YOL059W,11.56871564217891,11.87856071964018,11.897051474262868,12.493253373313344,11.719640179910044,12.292353823088456,11.483258370814593,13.937531234382808,11.922038980509745,16.41129435282359,13.864567716141929,12.021989005497252
YLR293C,11.313343328335833,11.753623188405797,12.522738630684657,12.073963018490755,12.646676661669165,11.424287856071963,9.57271364317841,11.432283858070965,9.398300849575213,9.567216391804099,9.349325337331335,10.892053973013493
YBR181C,9.56271864067966,11.903548225887057,12.660669665167417,12.068965517241379,13.029985007496252,12.163418290854572,8.615192403798101,8.944527736131935,7.860569715142429,9.835582208895552,8.244377811094452,9.380309845077461
YHR018C,12.355322338830584,11.092453773113442,11.946026986506746,13.71264367816092,10.552223888055972,11.524737631184408,15.941529235382308,19.128935532233882,19.079460269865066,24.54622688655672,19.280859570214893,15.250374812593703
YLR406C,11.4087956021989,12.090454772613693,11.618190904547726,12.1864067966017,10.656171914042979,12.752623688155921,9.255372313843079,10.387306346826586,8.517741129435283,9.200899550224888,9.841579210394803,9.422288855572214
YGR254W,8.94352823588206,12.87656171914043,12.994002998500749,14.217391304347826,10.755622188905548,11.447776111944028,10.069465267366317,9.881059470264868,8.653673163418292,7.860069965017491,7.486256871564218,5.621689155422289
YML026C,10.541729135432284,12.273863068465767,12.047976011994002,11.700649675162419,12.20439780109945,11.748625687156421,8.75312343828086,9.648175912043978,6.466766616691654,9.294352823588206,7.330834582708646,8.843078460769615
YMR194W,10.694152923538232,12.033483258370815,12.977011494252874,12.119940029985008,11.695652173913043,10.971014492753623,9.506746626686656,10.109445277361319,8.340329835082459,10.873063468265867,8.895552223888055,9.034982508745626
YDR432W,10.750624687656172,11.632683658170915,11.766116941529235,10.557721139430285,12.877061469265367,12.817091454272864,11.669665167416293,11.802598700649675,10.640679660169916,11.332833583208396,11.253373313343328,14.021989005497252
YGL031C,11.094452773613193,12.062468765617192,13.415292353823089,10.361819090454773,11.600199900049976,11.800099950024988,8.4127936031984,9.83608195902049,8.172413793103448,8.620689655172415,8.15592203898051,10.21639180409795
YJL136C,8.762618690654673,13.5792103948026,13.91904047976012,12.371314342828585,10.51024487756122,11.78760619690155,7.244377811094453,9.54672663668166,6.3033483258370815,8.498750624687656,7.071464267866067,10.3968015992004
YNL104C,10.86656671664168,12.445777111444277,12.719640179910044,13.089455272363818,10.944527736131935,10.29335332333833,6.1499250374812595,7.250374812593703,4.713643178410795,6.750624687656172,7.640679660169915,4.574212893553224
YDR447C,9.501249375312344,10.798100949525237,13.375312343828085,12.13743128435782,12.650674662668665,11.701149425287356,6.744127936031984,8.650174912543728,7.127936031984008,8.192903548225887,7.391304347826087,8.10494752623688
YER124C,8.533233383308346,13.620689655172415,11.835082458770614,14.08495752123938,11.708145927036481,10.778110944527736,7.744127936031984,9.981009495252374,7.31184407796102,8.051974012993503,7.101449275362318,5.517741129435282
YOR375C,12.313343328335833,10.193903048475763,11.752623688155921,11.79960019990005,11.659670164917541,12.046476761619191,7.677161419290355,7.20839580209895,8.424287856071963,13.365817091454273,10.910044977511244,7.887056471764118
YGL208W,14.207396301849075,12.014492753623188,10.55672163918041,11.86656671664168,9.739630184907547,11.717641179410295,6.993003498250874,7.964517741129435,9.345827086456772,9.766116941529235,8.347326336831584,6.580709645177412
YKL216W,11.734632683658171,9.282858570714643,8.561219390304847,10.907546226886558,15.375312343828085,15.361819090454773,6.707146426786607,6.855072463768116,5.898050974512744,8.84407796101949,9.210394802598701,8.233383308345827
YLR304C,8.338830584707646,14.771114442778611,16.37031484257871,17.88905547226387,7.802098950524738,8.068465767116441,3.07696151924038,3.212393803098451,3.468265867066467,2.9195402298850577,2.6111944027986005,2.9620189905047476
YOR247W,10.210894552723639,11.702148925537232,10.59320339830085,11.20839580209895,11.857571214392804,13.506746626686656,10.92303848075962,12.246376811594203,10.238380809595203,12.620689655172415,12.426286856571714,10.05647176411794
YMR002W,9.505747126436782,11.267866066966517,12.436281859070466,11.438280859570215,11.930034982508746,12.189405297351325,10.496751624187906,13.925537231384308,10.879560219890054,15.144927536231885,12.801099450274863,11.648175912043978
YNL046W,10.299350324837581,11.195902048975512,11.015492253873063,12.577211394302848,11.89505247376312,11.51824087956022,7.9210394802598705,8.933533233383308,8.749625187406297,9.696651674162919,9.329335332333834,6.772613693153423
YER177W,9.924537731134432,10.789105447276361,11.632183908045977,11.584207896051973,12.663168415792104,11.385807096451774,8.015992003998,10.771614192903549,8.21489255372314,9.210894552723639,8.411294352823589,8.050974512743629
YPL079W,10.602198900549725,11.40679660169915,12.073963018490755,11.633683158420789,11.29335332333833,10.620189905047477,7.523738130934532,9.353823088455773,7.393803098450775,8.776611694152924,7.549225387306347,8.823088455772114
YMR205C,9.499250374812593,11.642178910544727,13.128435782108946,11.217891054472764,10.680659670164918,11.077961019490255,10.796601699150425,11.987006496751624,10.60519740129935,9.47576211894053,9.634182908545727,8.80759620189905
YDR156W,11.444777611194402,10.757621189405297,10.905547226386807,11.722138930534733,10.656171914042979,11.44727636181909,11.077461269365317,13.410294852573713,13.589705147426287,15.37481259370315,13.451274362818591,11.649175412293854
YDR033W,7.409795102448776,14.720139930034982,13.456271864067967,16.782108945527238,9.365817091454273,8.085457271364318,5.127436281859071,7.055472263868066,5.054972513743128,4.695652173913044,4.391804097951025,3.68215892053973
YOL121C,10.091454272863569,12.40679660169915,11.067466266866568,10.52823588205897,10.892053973013493,11.621689155422288,8.92503748125937,10.922538730634683,8.93303348325837,9.231884057971014,8.891554222888555,9.816091954022989
YLR448W,10.227386306846578,12.487256371814093,10.694152923538232,11.176911544227886,10.819590204897551,11.103948025987007,7.670164917541229,10.284857571214392,8.07096451774113,11.361319340329835,7.978010994502749,7.9790104947526235
YDL075W,11.111944027986008,12.75512243878061,10.446276861569215,11.326336831584207,11.47176411794103,9.479260369815092,7.754122938530735,7.256871564217891,8.135432283858071,6.3523238380809595,6.954022988505747,8.16391804097951
YGR035C,13.400299850074962,9.133933033483258,9.169915042478761,9.78760619690155,11.494252873563218,14.363318340829585,8.70664667666167,11.353323338330835,10.676661669165417,13.038980509745127,11.395302348825588,10.10494752623688
YNL302C,9.56271864067966,11.722138930534733,11.007996001999,10.987006496751624,12.295352323838081,10.636181909045478,7.987006496751624,7.811594202898551,6.170914542728636,6.510244877561219,6.9700149925037485,8.681659170414793
YOR182C,8.149425287356323,13.869065467266367,11.250874562718641,10.043478260869565,11.397801099450275,12.130934532733633,7.209395302348826,9.325337331334334,6.686656671664168,9.64167916041979,7.837081459270365,10.156421789105448
YDL082W,9.165417291354323,12.103948025987007,10.70264867566217,11.172913543228386,12.008995502248876,10.379810094952523,8.306346826586706,8.95952023988006,7.829585207396302,8.874062968515743,8.258370814592704,8.657671164417792
YOR293C-A,9.198900549725137,11.682158920539731,13.05897051474263,10.985507246376812,10.253373313343328,10.412293853073463,9.825587206396802,10.376811594202898,8.947026486756622,10.201899050474763,10.035482258870564,8.671664167916042
YGR034W,9.450274862568715,11.486256871564217,11.125937031484257,11.009495252373814,11.613693153423288,10.178910544727636,7.9210394802598705,9.4087956021989,7.211894052973514,9.4047976011994,7.177411294352823,9.910544727636182
YIL052C,9.657671164417792,11.317341329335333,10.464767616191905,11.721139430284857,10.693653173413294,10.47576211894053,8.040979510244878,10.043978010994502,8.249375312343828,9.861069465267366,8.903548225887057,8.626186906546726
YCR015C,10.169915042478761,10.224887556221889,11.127936031984008,10.46126936531734,10.12343828085957,12.164917541229386,11.426286856571714,13.411794102948527,12.915542228885558,13.068465767116441,11.919540229885058,12.23288355822089
YBR048W,8.781609195402298,10.800099950024988,11.572213893053473,10.121939030484757,11.106946526736632,12.019990004997501,6.923538230884557,8.68015992003998,7.662668665667167,8.55072463768116,6.5322338830584705,7.990504747626187
YBR230W-A,8.773613193403298,14.064467766116941,12.729135432283858,11.521239380309845,7.828085957021489,10.32583708145927,10.735632183908047,11.683658170914542,10.341329335332334,9.334832583708145,10.64367816091954,9.35432283858071
YGL098W,12.109445277361319,11.081459270364817,10.356821589205397,10.758120939530235,8.61319340329835,11.245877061469265,14.039980009995002,14.62368815592204,14.28535732133933,16.53223388305847,15.619190404797601,11.679160419790104
YBR025C,9.872063968015992,11.021489255372314,10.220889555222389,10.572213893053473,10.511244377811094,11.712143928035982,10.462768615692154,10.825587206396802,10.367816091954023,11.203898050974512,10.557221389305347,10.974512743628186
YKL051W,10.450774612693653,9.19240379810095,10.833583208395803,11.149425287356323,10.766616691654173,11.462268865567216,7.714642678660669,9.711144427786106,9.501749125437282,12.172413793103448,8.994502748625687,7.342328835582209
YGL009C,8.429785107446277,10.796101949025488,10.66816591704148,13.31984007996002,9.55672163918041,11.357321339330335,9.889555222388806,12.047976011994002,10.160419790104948,10.423788105947027,10.344327836081959,8.764117941029486
YML126C,9.317841079460269,11.861569215392304,10.39480259870065,10.126436781609195,11.055472263868065,10.76311844077961,12.394302848575713,12.302848575712144,12.191904047976012,14.001499250374813,13.80759620189905,12.251874062968517
YPL144W,10.279860069965018,9.889555222388806,12.049975012493753,9.085457271364318,10.362818590704647,11.979510244877561,14.124937531234384,16.72863568215892,13.908545727136431,13.639180409795102,16.76711644177911,14.11544227886057
YBL001C,11.455272363818091,11.366316841579211,11.041979010494753,10.559220389805098,9.349825087456272,9.387806096951524,11.156921539230385,12.657171414292854,15.634682658670664,18.524737631184408,17.150924537731136,10.53873063468266
YER019C-A,9.691154422788605,10.593703148425787,10.229385307346327,10.967016491754123,10.540229885057471,10.837081459270365,9.738630684657672,10.40679660169915,11.847576211894053,12.333833083458272,11.527236381809095,9.6071964017991
YNL244C,9.881559220389805,9.132433783108446,11.508745627186407,9.70664667666167,11.5992003998001,11.08495752123938,9.806096951524237,12.512743628185907,11.331334332833583,11.358820589705147,9.633183408295853,10.006996501749125
YPR091C,9.013493253373314,10.149925037481259,11.134932533733133,8.027986006996501,12.563218390804598,12.567216391804099,15.22688655672164,17.41729135432284,11.450274862568715,13.152923538230885,17.76111944027986,13.127936031984008
YOL097W-A,9.3928035982009,9.821089455272364,10.67416291854073,11.817591204397802,9.684657671164418,11.239380309845078,8.405297351324338,11.141929035482258,8.63168415792104,8.044977511244378,10.645177411294354,8.324337831084458
YJL157C,8.422288855572214,9.940529735132435,11.023488255872063,11.808095952023988,11.090954522738631,10.409295352323838,8.291854072963519,7.405797101449275,6.783608195902049,8.336331834082959,6.740629685157422,5.743628185907046
YOR153W,9.914042978510745,9.170414792603697,9.863568215892053,11.132433783108446,10.42328835582209,11.698150924537732,8.068965517241379,8.5912043978011,5.341829085457271,6.274862568715642,6.610694652673663,5.502248875562219
YER165W,8.639180409795102,10.520739630184908,11.266366816591704,10.268865567216391,10.270864567716142,11.142428785607196,10.318840579710145,11.253873063468266,8.25937031484258,8.802098950524737,9.67216391804098,8.53623188405797
YGR279C,10.20039980009995,8.511244377811094,9.221889055472264,9.679160419790104,12.643178410794603,12.012993503248376,9.462268865567216,11.87256371814093,10.778110944527736,10.395302348825588,9.544227886056971,9.412293853073463
YLR245C,10.944527736131935,9.897551224387806,9.261869065467266,10.861069465267366,9.866066966516742,10.70864567716142,8.534232883558222,10.446276861569215,10.020489755122439,9.67816091954023,9.632683658170915,8.507246376811594
YGR214W,8.82808595702149,11.15592203898051,9.949025487256371,11.659670164917541,10.507246376811594,9.14792603698151,6.6521739130434785,9.288355822088956,8.162918540729635,9.650174912543728,6.766616691654173,7.702148925537231
YER070W,10.68815592203898,9.71064467766117,9.786106946526736,11.466766616691654,9.110944527736132,10.316341829085458,5.919540229885057,8.897551224387806,7.201399300349825,7.6831584207896055,7.145427286356822,4.902048975512244
YOR136W,6.652673663168415,12.946026986506746,14.546226886556722,14.516741629185407,7.946526736631684,7.301349325337331,3.232383808095952,4.303848075962019,5.021989005497251,3.4887556221889056,3.1689155422288855,2.4982508745627188
YPL106C,9.929535232383808,9.862068965517242,10.195902048975512,9.059970014992503,10.986506746626686,10.716141929035482,9.826586706646676,12.570214892553723,9.666166916541728,9.049975012493753,9.12143928035982,8.956021989005498
YJL212C,10.506246876561718,8.080459770114942,9.045977011494253,10.66816591704148,11.74712643678161,11.008495752123938,10.378310844577712,10.253373313343328,8.69615192403798,11.936531734132933,9.705647176411794,10.027986006996501
YCL058W-A,11.633683158420789,9.09295352323838,9.037481259370315,10.07896051974013,10.39480259870065,10.392303848075962,8.511744127936032,12.802598700649675,11.82408795602199,11.336831584207896,9.195402298850574,9.803098450774613
YBL087C,9.901549225387306,10.574712643678161,9.815092453773113,10.867566216891554,9.790604697651174,9.234382808595702,6.609195402298851,8.312343828085957,6.2103948025987,8.185407296351825,7.048975512243878,8.04047976011994
YPL219W,10.238380809595203,9.583708145927037,10.543228385807096,11.8095952023988,9.140429785107447,9.000499750124938,8.090454772613693,11.220889555222389,8.522738630684657,10.029485257371315,9.338330834582708,7.490254872563718
YHR136C,10.660669665167417,9.181409295352324,8.827086456771614,8.485257371314344,11.175412293853073,11.74712643678161,2.9545227386306845,4.4742628685657175,4.4187906046976515,5.564217891054473,5.867066466766617,4.896051974012994
YKL210W,11.185907046476762,10.944527736131935,10.505247376311845,8.654672663668165,8.69215392303848,9.682158920539731,11.801099450274863,15.20439780109945,15.704647676161919,13.441779110444777,13.727636181909045,9.954522738630684
YLR175W,8.561219390304847,8.894552723638181,9.86856571714143,11.211394302848575,10.741629185407296,10.146926536731634,9.36031984007996,10.770614692653673,6.8810594702648675,8.924037981009496,8.044977511244378,9.137931034482758
YLR257W,8.800599700149926,10.241379310344827,9.08895552223888,11.949025487256371,9.273863068465767,10.105447276361819,9.434782608695652,10.47576211894053,10.204897551224388,12.173413293353324,12.111944027986008,9.147426286856572
YER043C,8.719640179910044,9.21639180409795,9.397801099450275,10.438280859570215,10.71864067966017,10.697151424287856,8.395802098950524,9.822088955522238,9.93303348325837,10.874062968515743,9.28135932033983,8.94102948525737
YAR071W,8.166916541729135,9.245377311344328,9.126936531734133,9.9960019990005,11.295352323838081,11.557721139430285,4.535232383808096,4.524737631184408,3.788605697151424,6.540229885057471,4.650674662668665,4.391304347826087
YHR193C,9.867566216891554,9.15992003998001,10.27136431784108,9.25287356321839,10.541729135432284,9.90704647676162,9.85607196401799,9.642178910544727,9.033483258370815,10.328835582208896,8.109945027486257,9.615192403798101
YDL136W,7.675162418790605,11.041979010494753,11.135432283858071,9.761619190404797,10.019990004997501,9.486756621689155,7.688655672163918,7.588205897051474,5.4387806096951525,6.485257371314343,6.177911044477761,7.6056971514242875
YMR108W,9.655172413793103,9.583708145927037,9.51424287856072,10.291854072963519,9.51824087956022,10.129935032483758,7.9410294852573715,10.013993003498252,7.896551724137931,9.073463268365817,8.851574212893553,7.786106946526736
YBR034C,9.071464267866068,8.112943528235881,10.071464267866068,11.867566216891554,9.141929035482258,10.790104947526237,8.794602698650674,8.693653173413294,8.496251874062969,7.713643178410795,7.679160419790105,8.5792103948026
YLR105C,8.77711144427786,10.017991004497752,11.488755622188906,7.425787106446776,10.241879060469765,11.184407796101949,13.422788605697152,15.501249375312344,11.064967516241879,13.27136431784108,16.332333833083457,14.320839580209896
YMR217W,8.120939530234882,9.322338830584707,11.236381809095452,10.139930034982509,9.169915042478761,10.689155422288856,9.472263868065967,10.914542728635682,8.552223888055972,9.585707146426786,7.714642678660669,8.704647676161919
YER056C-A,8.130434782608695,9.594702648675662,10.1904047976012,9.689155422288856,10.361819090454773,10.349825087456272,6.216391804097951,9.493753123438282,6.595702148925537,7.614192903548226,8.064467766116941,8.9880059970015
YPL093W,9.45327336331834,9.660669665167417,10.577711144427786,8.937531234382808,10.030984507746126,9.486756621689155,8.877561219390305,9.918040979510245,9.769615192403798,8.522738630684657,8.475262368815592,8.124937531234384
YLR452C,8.411794102948527,10.322838580709645,9.675662168915542,10.827586206896552,9.994002998500749,8.91304347826087,7.887556221889056,9.289855072463768,9.085957021489255,8.821589205397302,8.91104447776112,6.706146926536731
YJL177W,8.490254872563717,10.090454772613693,9.493253373313344,9.831084457771114,8.733633183408296,11.506246876561718,8.193403298350825,8.734132933533234,7.862068965517241,8.112943528235881,9.360819590204898,10.764617691154422
