,c1,c2,t1,t2
YJR057W,4.0389805097451275,2.7906046976511742,4.524737631184408,3.2493753123438283
YJR058C,5.897051474262868,5.937531234382808,5.313343328335832,5.1984007996002
YJR059W,2.788105947026487,2.5707146426786607,3.4022988505747125,2.3213393303348324
YJR060W,2.727136431784108,3.0849575212393803,2.7606196901549227,3.255872063968016
YJR062C,3.0814592703648174,3.5972013993003498,4.184407796101949,4.060469765117441
YJR063W,6.346826586706647,6.584707646176912,6.927036481759121,7.156421789105448
YJR064W,6.5012493753123435,5.130434782608695,9.332833583208396,4.659670164917541
YJR065C,5.280359820089955,5.523738130934532,5.95352323838081,4.924037981009495
YJR066W,3.687656171914043,3.2218890554722637,3.24087956021989,3.3808095952023987
YJR067C,3.7566216891554225,2.7801099450274864,4.593703148425787,4.339830084957521
YJR068W,3.3968015992004,4.099450274862568,4.7256371814092955,4.542728635682159
YJR069C,10.025487256371814,10.289855072463768,9.870064967516242,7.576711644177911
YJR070C,8.864567716141929,8.688655672163918,10.67416291854073,7.228885557221389
YJR072C,14.05897051474263,13.570214892553723,5.755622188905547,5.290854572713643
YJR073C,9.316341829085458,13.201899050474763,3.8300849575212395,2.478760619690155
YJR074W,4.565217391304348,5.103948025987006,3.0374812593703147,2.103448275862069
YJR075W,6.099950024987506,5.430784607696152,3.5292353823088454,3.923538230884558
YJR076C,3.393303348325837,2.946526736631684,2.9395302348825587,3.489255372313843
YJR077C,5.782608695652174,7.375312343828086,8.50824587706147,4.27536231884058
YJR078W,2.369815092453773,1.9945027486256872,1.527736131934033,2.3063468265867066
YJR080C,5.213393303348326,3.8030984507746126,6.2103948025987,4.673163418290854
YJR082C,5.5122438780609695,4.541729135432284,7.307846076961519,7.0944527736131935
YJR083C,2.685157421289355,2.216391804097951,2.983008495752124,3.9825087456271864
YJR084W,3.9090454772613694,4.16191904047976,5.11344327836082,4.420789605197402
YJR085C,5.564217891054473,4.3388305847076465,9.08895552223888,5.9210394802598705
YJR086W,7.133933033483259,7.2653673163418295,7.052973513243378,7.015492253873063
YJR088C,6.04647676161919,5.921539230384807,7.3878060969515245,6.158420789605198
YJR089W,4.781609195402299,3.2743628185907045,3.998500749625187,4.426286856571714
YJR090C,5.843578210894552,5.302348825587206,4.049475262368816,5.112943528235882
YJR091C,3.4322838580709645,3.2443778110944526,3.892053973013493,3.108445777111444
YJR092W,3.6796601699150426,2.3578210894552725,2.6671664167916043,2.9920039980009996
YJR093C,3.4007996001999,4.391304347826087,4.083958020989505,3.614192903548226
YJR094C,2.2053973013493255,1.9610194902548725,2.9615192403798103,3.630684657671164
YJR094W-A,17.988505747126435,18.737631184407796,21.011494252873565,15.178410794602698
YJR096W,4.753123438280859,3.5667166416791605,4.685157421289356,4.560219890054973
YJR097W,4.712643678160919,4.288355822088955,2.9270364817591203,4.222388805597201
YJR098C,4.744127936031984,4.618190904547726,3.8800599700149925,3.574712643678161
YJR099W,3.340829585207396,3.2958520739630184,3.5387306346826586,3.2948525737131433
YJR100C,5.261869065467266,3.553223388305847,3.762618690654673,4.63768115942029
YJR101W,4.63568215892054,4.2023988005997,6.5502248875562215,4.633183408295852
YJR102C,6.903548225887056,5.895552223888056,3.9205397301349327,6.844577711144428
YJR103W,17.434282858570715,18.11544227886057,13.626686656671664,12.523238380809595
YJR104C,23.92153923038481,25.356821589205396,47.266866566716644,28.426286856571714
YJR105W,8.423788105947027,9.249875062468766,8.070464767616192,6.300849575212394
YJR106W,9.5792103948026,8.760119940029986,8.39080459770115,7.75712143928036
YJR108W,5.3233383308345825,4.87856071964018,6.7411294352823585,5.593703148425787
YJR109C,7.6411794102948525,8.353823088455773,7.310344827586207,10.324337831084458
YJR110W,3.2488755622188905,3.0384807596201897,3.103448275862069,3.7296351824087957
YJR111C,9.838580709645177,8.726636681659171,11.203898050974512,8.715142428785608
YJR112W,5.496751624187906,4.485257371314343,6.045977011494253,3.9625187406296853
YJR112W-A,8.154922538730634,8.735632183908047,9.15992003998001,6.991004497751124
YJR113C,3.2788605697151425,2.927536231884058,4.11344327836082,2.1519240379810096
YJR115W,2.3538230884557723,2.523238380809595,2.894052973513243,1.6421789105447275
YJR116W,4.455772113943029,3.4887556221889056,4.9855072463768115,4.439780109945027
YJR117W,4.6121939030484755,4.488255872063968,6.8655672163918045,4.199400299850075
YJR118C,3.887056471764118,3.7361319340329837,4.405297351324338,4.146926536731634
YJR119C,3.2948525737131433,3.3363318340829586,3.5017491254372812,3.6646676661669164
YJR121W,5.834582708645677,5.182408795602199,7.958020989505247,5.57071464267866
YJR122W,4.1079460269865065,3.4072963518240877,3.719640179910045,4.023488255872064
YJR123W,13.822588705647176,14.225887056471764,17.746626686656672,10.176411794102949
YJR124C,5.211894052973514,4.96351824087956,6.733633183408296,6.386306846576711
YJR125C,5.6901549225387305,4.238380809595203,5.47976011994003,3.9375312343828086
YJR126C,5.709645177411295,3.795102448775612,5.780109945027486,4.028985507246377
YJR127C,5.219890054972514,4.68015992003998,4.098450774612694,3.7011494252873565
YJR129C,4.494752623688156,3.835582208895552,4.24287856071964,4.8365817091454275
YJR130C,4.307846076961519,4.722138930534733,3.9865067466266866,4.6476761619190405
YJR131W,3.2283858070964517,2.820089955022489,3.4717641179410297,3.2263868065967016
YJR132W,3.3563218390804597,2.9900049975012495,3.08095952023988,4.0039980009995
YJR133W,3.791104447776112,3.1924037981009494,3.9705147426286858,3.6636681659170414
YJR134C,3.707646176911544,4.051974012993504,3.9685157421289357,3.9750124937531233
YJR135C,4.034982508745627,4.476261869065468,4.439780109945027,4.405297351324338
YJR135W-A,4.615692153923039,3.4962518740629687,6.012993503248376,5.526736631684158
YJR136C,4.409795102448776,3.4962518740629687,4.56471764117941,5.0209895052473765
YJR137C,4.390804597701149,3.521239380309845,3.9960019990005,4.4432783608195905
YJR138W,3.5302348825587204,3.266366816591704,3.4312843578210894,3.263368315842079
YJR139C,5.496751624187906,4.962018990504748,5.863568215892054,5.052973513243378
YJR140C,3.9790104947526235,4.818090954522739,4.785607196401799,4.517241379310345
YJR141W,3.5572213893053473,3.4602698650674664,3.5952023988005997,3.8865567216391805
YJR142W,4.212893553223388,4.20839580209895,3.9675162418790606,4.745127436281859
YJR143C,5.188405797101449,4.52623688155922,4.1344327836081955,4.091454272863568
YJR144W,4.802098950524738,4.3878060969515245,4.83408295852074,3.7821089455272365
YJR145C,16.723638180909546,19.136431784107945,18.501249375312344,16.034982508745628
YJR147W,10.053973013493254,10.640679660169916,9.563218390804598,5.9655172413793105
YJR148W,7.295352323838081,5.673663168415792,6.742628685657172,4.457771114442779
YJR154W,2.7541229385307346,2.3748125937031483,2.6551724137931036,2.891554222888556
YJR161C,1.648175912043978,2.006496751624188,1.7241379310344827,2.2158920539730134
YKL001C,3.8725637181409294,2.9330334832583707,3.794102948525737,4.413293353323338
YKL002W,3.3078460769615194,3.1479260369815094,3.318840579710145,4.195902048975512
YKL003C,4.814092953523239,5.355322338830585,5.517741129435282,5.6656671664167915
YKL004W,6.87656171914043,6.7811094452773615,6.668165917041479,5.278360819590205
YKL005C,6.907046476761619,5.31184407796102,7.5167416291854074,6.717641179410295
YKL006C-A,15.893553223388306,14.191904047976012,10.64767616191904,8.116941529235381
YKL006W,23.479260369815094,26.10294852573713,24.944527736131935,17.987006496751626
YKL007W,5.704147926036981,5.229385307346327,5.26736631684158,5.489255372313843
YKL008C,4.833583208395802,4.628685657171414,3.5997001499250376,3.167416291854073
YKL009W,12.844577711144428,9.004497751124438,13.101949025487256,9.477261369315343
YKL010C,3.4072963518240877,2.4027986006996502,2.9570214892553723,3.1989005497251375
YKL011C,4.225887056471764,3.7926036981509244,5.081459270364817,5.339830084957521
YKL012W,2.811094452773613,2.104447776111944,3.078460769615192,2.760119940029985
YKL013C,5.410794602698651,4.64567716141929,6.678660669665168,4.2898550724637685
YKL014C,4.955022488755622,5.554722638680659,6.929535232383808,7.255872063968016
YKL015W,4.023988005997001,3.9900049975012495,3.811094452773613,3.936031984007996
YKL016C,4.75912043978011,4.08095952023988,5.318340829585208,5.3523238380809595
YKL017C,5.722138930534733,4.037481259370315,5.262868565717142,5.792103948025987
YKL018C-A,4.47976011994003,3.126936531734133,5.131434282858571,4.494252873563219
YKL018W,4.505247376311844,3.2433783108445775,4.617191404297851,5.110944527736132
YKL019W,3.5927036481759123,3.983008495752124,4.077961019490255,2.9100449775112445
YKL020C,3.6136931534232883,3.4622688655672165,4.824587706146927,3.3588205897051475
YKL021C,6.859070464767616,6.342328835582209,6.919540229885057,4.604697651174413
YKL022C,3.371314342828586,3.44527736131934,4.4212893553223385,3.9355322338830585
YKL023C-A,6.197401299350325,6.175912043978011,4.9455272363818095,4.256371814092954
YKL023W,3.2528735632183907,2.991504247876062,3.8715642178910543,2.8015992003998003
YKL024C,6.197401299350325,6.175912043978011,4.9455272363818095,4.256371814092954
YKL025C,8.185407296351825,7.640679660169915,9.488755622188906,5.408795602198901
YKL026C,4.495752123938031,5.351324337831085,4.476261869065468,4.583208395802099
YKL027W,7.0789605197401295,6.806096951524238,6.1144427786106945,6.333833083458271
YKL028W,3.679160419790105,3.9855072463768115,4.557221389305347,4.5012493753123435
YKL029C,14.81159420289855,12.761619190404797,9.920039980009996,6.173913043478261
YKL032C,3.3828085957021488,3.1509245377311346,5.112443778110944,2.6636681659170414
YKL033W,3.874062968515742,3.451774112943528,4.606196901549225,4.450774612693653
YKL033W-A,3.6706646676661667,3.607696151924038,3.8610694652673665,2.783608195902049
YKL034W,4.441779110444777,3.7216391804097952,3.451774112943528,4.610194902548725
YKL035W,5.361319340329835,5.4432783608195905,4.547226386806597,4.7521239380309845
YKL038W,4.750124937531234,3.9675162418790606,3.666166916541729,3.9335332333833084
YKL039W,5.127936031984008,5.19640179910045,6.651174412793603,6.1544227886056975
YKL040C,4.6901549225387305,3.9890054972513744,5.365317341329336,5.556221889055473
YKL041W,3.862568715642179,3.075962018990505,5.265867066466766,3.7956021989005495
YKL042W,3.9855072463768115,2.128935532233883,3.128935532233883,3.2513743128435784
YKL043W,7.72863568215892,6.861569215392304,10.114942528735632,7.772613693153423
YKL045W,4.2298850574712645,3.867566216891554,3.6191904047976013,3.3258370814592704
YKL046C,4.446276861569215,3.679160419790105,5.0589705147426285,3.8290854572713644
YKL047W,3.998500749625187,3.015992003998001,4.492753623188406,4.32383808095952
YKL048C,2.1389305347326335,2.0624687656171914,2.3353323338330836,2.2138930534732633
YKL049C,3.5047476261869064,3.3813093453273364,2.822088955522239,3.6561719140429787
YKL051W,7.559220389805097,7.693653173413293,6.769115442278861,5.908545727136432
YKL052C,5.3788105947026486,5.835082458770614,4.960519740129935,3.3573213393303347
YKL053C-A,8.557221389305347,8.72063968015992,7.666666666666667,7.644177911044478
YKL054C,11.726136931534233,12.46776611694153,13.791104447776112,14.808095952023988
YKL055C,6.833583208395802,5.399300349825087,5.44127936031984,4.346826586706647
YKL056C,37.1784107946027,37.197401299350325,19.76361819090455,13.706146926536732
YKL057C,24.15392303848076,21.13543228385807,10.457771114442778,11.464767616191905
YKL058W,5.859070464767616,5.085957021489255,5.2833583208395805,6.014992503748126
YKL059C,4.610194902548725,3.809095452273863,4.319340329835082,4.644677661169415
YKL060C,56.95402298850575,53.541729135432284,63.52573713143428,32.83408295852074
YKL061W,16.511244377811096,12.515242378810594,19.995002498750626,8.164917541229386
YKL062W,4.9255372313843075,4.488755622188905,3.203398300849575,3.3788105947026486
YKL063C,5.4432783608195905,5.159420289855072,4.575712143928036,4.563718140929535
YKL064W,8.481259370314843,7.591704147926037,9.241379310344827,8.92703648175912
YKL065C,4.325337331334333,3.866566716641679,3.0364817591204396,3.006496751624188
YKL065W-A,4.416291854072964,3.5347326336831584,4.655172413793103,5.270364817591204
YKL067W,4.372813593203398,5.065967016491754,3.2763618190904547,4.081959020489755
YKL068W,6.614192903548226,4.417791104447776,5.103448275862069,4.109945027486257
YKL068W-A,42.64767616191904,37.488755622188904,12.443778110944528,13.890554722638681
YKL069W,5.212893553223388,4.783108445777112,3.4282858570714643,3.9880059970014994
YKL072W,2.5947026486756624,2.868565717141429,3.0944527736131935,3.887056471764118
YKL073W,2.603698150924538,2.4622688655672165,2.1924037981009494,1.9440279860069964
YKL074C,3.4602698650674664,3.469265367316342,3.92103948025987,3.0689655172413794
YKL075C,3.7916041979010493,4.193903048475762,4.192903548225887,3.999000499750125
YKL077W,5.171414292853573,5.075462268865567,5.11144427786107,4.3143428285857075
YKL078W,4.126436781609195,3.4107946026986506,4.277861069465267,5.022488755622189
YKL079W,3.67816091954023,2.9395302348825587,3.4847576211894054,3.4132933533233385
YKL080W,12.461769115442278,8.725137431284358,9.619690154922539,9.478760619690155
YKL081W,20.32783608195902,21.932533733133432,15.14392803598201,15.53223388305847
YKL082C,7.15192403798101,5.743128435782109,7.8745627186406795,6.955022488755622
YKL084W,7.813593203398301,5.946526736631684,7.2988505747126435,5.499750124937531
YKL085W,2.5722138930534735,2.451274362818591,3.877561219390305,3.1784107946026987
YKL086W,2.372313843078461,1.7411294352823588,3.4632683658170915,2.3573213393303347
YKL087C,4.5502248875562215,4.110944527736132,5.527736131934033,3.817591204397801
YKL088W,4.097451274362818,3.07896051974013,4.244377811094453,4.379310344827586
YKL089W,3.5627186406796603,3.269865067466267,2.6391804097951024,2.76111944027986
YKL090W,3.5937031484257873,2.4932533733133435,3.9560219890054973,3.9105447276361818
YKL091C,5.613693153423289,4.353323338330835,5.3588205897051475,5.019990004997501
YKL092C,2.3068465767116444,2.5897051474262867,2.9620189905047476,2.4342828585707146
YKL094W,3.574712643678161,3.5922038980509745,5.320339830084958,3.0294852573713142
YKL095W,13.62518740629685,12.191904047976012,2.501249375312344,3.185407296351824
YKL096W,9.105447276361819,10.296851574212894,3.3673163418290852,3.263368315842079
YKL096W-A,41.606196901549225,39.04247876061969,12.324337831084458,11.829085457271365
YKL098W,3.1209395302348826,2.2703648175912043,3.2063968015992006,3.5592203898050974
YKL099C,5.127936031984008,4.403798100949525,4.382808595702149,4.312843578210894
YKL100C,4.393803098450775,3.9920039980009996,5.215392303848076,3.9600199900049975
YKL101W,2.165417291354323,1.8350824587706147,1.8735632183908046,2.1914042978510744
YKL103C,2.733633183408296,3.531734132933533,1.960519740129935,3.6681659170414793
YKL104C,4.35632183908046,3.4277861069465265,3.786606696651674,3.6816591704147927
YKL105C,3.215392303848076,2.6541729135432286,2.821089455272364,2.9590204897551224
YKL106C-A,3.414792603698151,2.3383308345827087,3.105947026486757,3.1649175412293853
YKL106W,5.531234382808596,4.781609195402299,4.8565717141429285,5.302348825587206
YKL108W,4.529735132433783,3.1284357821089457,4.262868565717142,3.4102948525737133
YKL109W,14.93703148425787,12.330334832583707,14.8015992003998,13.926536731634183
YKL110C,5.374312843578211,4.462268865567216,5.694652673663168,4.913043478260869
YKL112W,3.365817091454273,3.386806596701649,2.71864067966017,3.431784107946027
YKL113C,3.393303348325837,2.8605697151424287,2.72063968015992,2.9310344827586206
YKL114C,5.020489755122439,3.2958520739630184,3.383808095952024,3.5147426286856573
YKL116C,4.376311844077961,4.147926036981509,3.212893553223388,4.1879060469765115
YKL117W,4.103448275862069,3.868065967016492,4.502748625687157,3.71664167916042
YKL119C,7.098450774612694,5.201399300349825,4.609695152423788,5.5922038980509745
YKL120W,45.58920539730135,30.152423788105946,19.122438780609695,12.71464267866067
YKL121W,2.267866066966517,2.414792603698151,2.542728635682159,2.6206896551724137
YKL122C,4.276861569215392,4.061469265367316,5.0254872563718145,4.3943028485757125
YKL124W,4.04247876061969,3.7031484257871066,4.472763618190904,3.8630684657671166
YKL125W,10.614692653673163,11.549225387306347,11.168915542228886,7.962018990504748
YKL126W,4.179410294852573,3.1479260369815094,2.8850574712643677,3.419790104947526
YKL127W,3.7701149425287355,2.8105947026486757,3.4247876061969014,3.3323338330834584
YKL128C,5.565217391304348,4.519740129935032,5.326336831584208,4.0744627686156925
YKL129C,2.578210894552724,2.9515242378810593,2.874062968515742,4.24087956021989
YKL130C,4.007496251874063,4.281859070464767,3.7276361819090456,4.833583208395802
YKL132C,3.211394302848576,3.08095952023988,3.8340829585207397,3.607696151924038
YKL133C,2.475262368815592,2.168415792103948,2.246376811594203,2.904047976011994
YKL134C,2.9085457271364317,2.4642678660669666,1.8450774612693652,3.0644677661169415
YKL135C,3.9405297351324338,3.1719140429785107,4.75912043978011,3.5292353823088454
YKL137W,4.989505247376312,5.664667666166917,5.960519740129935,5.5187406296851576
YKL138C,5.130434782608695,5.2833583208395805,6.964517741129435,5.948025987006496
YKL138C-A,5.482258870564718,4.207896051974013,6.239380309845077,4.649675162418791
YKL139W,3.91704147926037,4.093953023488256,4.742128935532234,4.403798100949525
YKL140W,4.642678660669665,3.282358820589705,2.741129435282359,4.3788105947026486
YKL141W,4.7766116941529235,3.248375812093953,4.303848075962019,3.76511744127936
YKL142W,7.669165417291354,7.066466766616692,7.4922538730634685,6.969015492253873
YKL143W,5.622688655672164,5.6301849075462265,6.6721639180409795,4.936031984007996
YKL144C,4.777111444277861,3.2703648175912043,3.294352823588206,3.4962518740629687
YKL145W,4.2588705647176415,3.83808095952024,5.794102948525737,4.843078460769616
YKL146W,4.295852073963019,3.023488255872064,3.897551224387806,3.5367316341829085
YKL148C,2.784607696151924,2.5147426286856573,1.8395802098950524,2.502248875562219
YKL149C,3.395302348825587,2.6716641679160418,2.103448275862069,2.8340829585207397
YKL150W,4.656171914042979,3.972513743128436,4.2833583208395805,4.689155422288856
YKL151C,5.707146426786607,5.039980009995002,3.8540729635182407,3.7916041979010493
YKL152C,51.13393303348326,43.9960019990005,57.02098950524738,35.4127936031984
YKL154W,3.974512743628186,5.196901549225387,5.324837581209395,5.149425287356322
YKL155C,3.5292353823088454,2.318840579710145,3.6121939030484755,3.1114442778610694
YKL156W,19.886056971514243,18.544227886056973,21.818590704647676,16.37031484257871
YKL157W,3.3023488255872064,2.4377811094452775,2.629185407296352,3.4102948525737133
YKL159C,4.224387806096951,2.946526736631684,4.352823588205897,3.416791604197901
YKL160W,6.013993003498251,4.755622188905547,6.219390304847576,5.43328335832084
YKL161C,3.5652173913043477,3.397801099450275,2.205897051474263,2.6091954022988504
YKL162C,2.164417791104448,1.8065967016491755,2.1389305347326335,2.2808595702148926
YKL164C,26.4087956021989,22.713143428285857,38.55472263868066,24.142928535732135
YKL165C,2.752623688155922,2.7616191904047978,1.76111944027986,3.1954022988505746
YKL166C,3.608695652173913,3.8480759620189904,4.04447776111944,4.127436281859071
YKL167C,5.189405297351325,4.036981509245377,4.8455772113943025,5.243878060969515
YKL168C,6.702148925537231,5.917541229385307,7.909045477261369,6.729635182408796
YKL170W,4.2233883058470765,3.3363318340829586,4.125937031484258,4.375312343828086
YKL171W,4.304347826086956,3.3928035982008997,3.8525737131434283,3.415792103948026
YKL172W,7.476261869065468,6.411794102948526,9.216891554222888,6.704647676161919
YKL173W,3.4007996001999,2.0099950024987505,3.107946026986507,2.9100449775112445
YKL174C,2.9130434782608696,3.271864067966017,4.057471264367816,4.133433283358321
YKL175W,2.6551724137931036,2.579710144927536,3.2258870564717643,3.075962018990505
YKL176C,5.270364817591204,4.0589705147426285,4.667666166916542,4.4567716141929035
YKL178C,23.871564217891056,17.13993003498251,8.81159420289855,7.7946026986506745
YKL179C,3.3673163418290852,2.793103448275862,3.8395802098950527,4.321339330334832
YKL180W,19.49975012493753,20.456771614192903,26.4407796101949,17.449775112443778
YKL181W,10.324337831084458,10.600199900049976,10.046976511744129,8.816091954022989
YKL182W,19.277861069465267,22.223888055972015,9.1944027986007,8.535232383808095
YKL183W,8.3968015992004,7.864067966016991,4.711644177911045,3.548225887056472
YKL184W,11.383308345827086,9.67216391804098,9.114942528735632,7.985007496251874
YKL185W,7.188905547226387,7.947026486756622,5.348825587206397,7.013493253373313
YKL186C,5.548725637181409,5.257371314342828,6.258370814592704,4.592703648175912
YKL187C,2.703648175912044,2.3068465767116444,2.053473263368316,2.2178910544727635
YKL188C,3.394302848575712,2.532233883058471,3.521239380309845,3.947026486756622
YKL189W,5.032983508245877,3.4557721139430284,3.889055472263868,3.530734632683658
YKL190W,6.24087956021989,5.589205397301349,4.9855072463768115,5.096451774112944
YKL191W,3.5907046476761617,4.261369315342328,5.214892553723138,3.971014492753623
YKL192C,4.9990004997501245,3.6201899050474764,5.231384307846077,4.254872563718141
YKL193C,3.844577711144428,3.585207396301849,5.6586706646676665,4.16391804097951
YKL194C,3.817091454272864,3.107946026986507,3.68415792103948,4.345827086456771
YKL195W,4.604197901049475,4.067966016991504,4.693153423288356,3.6191904047976013
YKL196C,7.140429785107446,6.130434782608695,6.817091454272863,5.6231884057971016
YKL197C,3.664167916041979,3.4832583708145926,3.865567216391804,3.732633683158421
YKL201C,6.16391804097951,4.658170914542729,3.6121939030484755,3.997501249375312
YKL203C,4.31584207896052,2.683658170914543,3.6986506746626686,4.298350824587706
YKL204W,3.766616691654173,4.36231884057971,5.148925537231384,3.941529235382309
YKL205W,4.650174912543728,4.168415792103948,4.9500249875062465,4.980009995002499
YKL206C,6.4497751124437785,5.284357821089455,6.6276861569215395,4.687156421789106
YKL207W,6.092953523238381,5.474762618690654,7.2188905547226385,4.550724637681159
YKL208W,3.338830584707646,2.943528235882059,2.633183408295852,3.6966516741629185
YKL209C,2.892553723138431,2.455272363818091,3.0379810094952524,3.5817091454272862
YKL210W,19.61769115442279,17.027486256871565,18.106946526736632,14.84407796101949
YKL211C,3.6616691654172913,3.5517241379310347,4.997001499250374,3.677161419290355
YKL212W,5.667666166916542,4.701649175412294,6.619190404797601,5.534232883558221
YKL213C,7.461269365317341,6.084957521239381,6.11744127936032,4.218390804597701
YKL214C,4.7211394302848575,4.218390804597701,5.352823588205897,5.096951524237881
YKL215C,3.499750124937531,3.4942528735632186,3.893553223388306,4.693153423288356
YKL216W,54.18290854572714,53.27236381809095,27.92503748125937,24.106946526736632
YKL218C,3.5572213893053473,2.929535232383808,3.3888055972013995,5.128935532233883
YKL219W,3.2553723138430786,2.6551724137931036,3.6416791604197902,2.9340329835082457
YKL221W,2.346326836581709,2.4577711144427785,3.7416291854072963,3.4632683658170915
YKL222C,2.2528735632183907,2.3938030984507748,3.613193403298351,3.4642678660669666
YKR001C,3.9550224887556222,3.4812593703148424,5.212893553223388,4.408795602198901
YKR002W,3.4632683658170915,2.738630684657671,2.7261369315342328,3.6026986506746628
YKR003W,3.1424287856071964,2.831584207896052,2.3818090954522737,3.0914542728635683
YKR004C,3.1404297851074463,3.021489255372314,2.2338830584707647,2.7726136931534233
YKR006C,4.5122438780609695,3.134432783608196,4.75512243878061,3.28335832083958
YKR007W,6.269865067466267,5.653673163418291,6.667666166916542,5.564217891054473
YKR008W,5.119940029985007,5.304347826086956,5.814092953523239,4.562218890554723
YKR010C,2.4662668665667167,1.9720139930034983,1.7841079460269864,2.6101949025487254
YKR011C,4.8410794602698655,4.950524737631184,3.99800099950025,5.434782608695652
YKR013W,6.612693653173413,6.223888055972014,6.143928035982009,4.0009995002498755
YKR014C,5.215892053973014,4.80359820089955,4.9990004997501245,4.694652673663168
YKR016W,3.788605697151424,3.3238380809595203,4.324337831084458,3.521239380309845
YKR017C,3.0304847576211893,4.077461269365317,4.0789605197401295,3.948025987006497
YKR018C,4.7811094452773615,4.333333333333333,5.417291354322838,5.823588205897051
YKR019C,2.944527736131934,2.8025987006496753,2.944527736131934,2.2693653173413293
YKR020W,2.3568215892053974,2.5372313843078462,3.218390804597701,2.872063968015992
YKR021W,3.4037981009495253,2.6441779110444776,2.8810594702648675,3.341829085457271
YKR022C,2.4662668665667167,1.9430284857571214,2.754622688655672,3.0984507746126937
YKR023W,3.076461769115442,2.465767116441779,3.1434282858570715,2.8970514742628684
YKR024C,5.369315342328836,6.6031984007996005,6.278360819590205,5.643178410794603
YKR025W,6.377811094452774,6.2923538230884555,7.707146426786607,5.56671664167916
YKR026C,6.3768115942028984,5.914042978510745,6.496751624187906,6.6366816591704145
YKR027W,3.52023988005997,2.8830584707646176,4.3413293353323335,3.177911044477761
YKR028W,4.572713643178411,4.051974012993504,5.180909545227387,4.937031484257871
YKR029C,3.293353323338331,2.6081959020489753,1.9235382308845577,3.47976011994003
YKR030W,4.531234382808596,4.227386306846577,5.729135432283858,5.415292353823088
YKR031C,3.5872063968015993,3.640679660169915,3.925537231384308,4.073963018490755
YKR035W-A,3.4357821089455274,3.3818090954522737,4.456271864067966,3.3493253373313343
YKR036C,3.758120939530235,3.425287356321839,3.033983008495752,3.872063968015992
YKR037C,3.997501249375312,3.6186906546726636,4.459270364817591,4.144927536231884
YKR038C,6.751624187906047,4.610194902548725,7.589205397301349,5.221389305347326
YKR039W,4.4812593703148424,3.314842578710645,2.696151924037981,3.099950024987506
YKR041W,5.361819090454772,5.1989005497251375,3.600199900049975,3.7716141929035483
YKR042W,28.630684657671164,29.91504247876062,39.515742128935536,22.01399300349825
YKR043C,7.591704147926037,6.145427286356822,8.551224387806098,4.822088955522239
YKR044W,5.799100449775112,5.089455272363818,6.103948025987006,5.764117941029485
YKR045C,4.7101449275362315,4.070464767616192,4.459770114942529,3.191904047976012
YKR046C,6.940529735132434,7.371314342828586,9.71664167916042,5.419290354822588
YKR048C,2.5112443778110944,2.4867566216891555,4.260369815092454,1.9020489755122438
YKR049C,3.6401799100449774,3.0424787606196904,3.1934032983508245,3.1849075462268868
YKR050W,2.258870564717641,2.0369815092453774,2.016991504247876,1.9175412293853074
YKR051W,2.476761619190405,2.088455772113943,3.418790604697651,3.156421789105447
YKR052C,6.080459770114943,7.016991504247876,6.783108445777112,5.916041979010495
YKR054C,2.83808095952024,2.696151924037981,2.628185907046477,3.1169415292353824
YKR055W,2.9920039980009996,2.83808095952024,2.399800099950025,2.6616691654172913
YKR056W,4.724137931034483,5.147426286856572,4.746126936531734,5.428785607196402
YKR057W,13.789105447276361,14.81159420289855,17.36031984007996,13.337831084457772
YKR059W,12.986006996501748,10.850574712643677,12.332333833083458,8.526736631684157
YKR060W,8.147426286856572,6.841579210394802,4.677661169415292,5.817591204397801
YKR061W,7.430284857571214,8.149925037481259,7.975512243878061,6.456271864067966
YKR062W,5.122438780609695,4.780109945027486,5.386306846576711,4.870564717641179
YKR063C,3.0494752623688157,3.0444777611194405,3.628685657171414,3.5602198900549724
YKR064W,3.2318840579710146,3.502248875562219,3.062968515742129,3.132933533233383
YKR065C,6.644177911044478,5.67816091954023,8.749125437281359,3.5942028985507246
YKR066C,2.9760119940029983,2.954022988505747,4.628185907046476,2.28335832083958
YKR067W,1.9570214892553723,1.3683158420789605,2.2503748125937033,3.023488255872064
YKR068C,5.489255372313843,4.758620689655173,5.779610194902549,4.614692653673163
YKR069W,3.7851074462768617,2.660169915042479,4.270864567716142,4.093953023488256
YKR070W,3.257871064467766,2.921539230384808,3.736631684157921,3.4567716141929035
YKR071C,5.984007996001999,4.596201899050475,6.404297851074463,5.602198900549725
YKR072C,5.884057971014493,6.726136931534233,9.134432783608196,6.773113443278361
YKR074W,69.64567716141929,50.699150424787604,23.91904047976012,27.346826586706648
YKR075C,24.886056971514243,32.53823088455772,19.816591704147925,19.123938030984508
YKR076W,7.046976511744128,7.35432283858071,4.339330334832583,4.454272863568216
YKR077W,2.04047976011994,3.5887056471764116,2.204897551224388,2.2438780609695153
YKR078W,4.234882558720639,3.8280859570214893,4.276861569215392,4.283858070964517
YKR079C,5.674662668665667,5.265867066466766,5.1189405297351325,5.31184407796102
YKR080W,8.566716641679161,7.439780109945027,6.417791104447776,6.280359820089955
YKR081C,5.875062468765617,5.176911544227886,6.894052973513244,6.172913543228386
YKR082W,4.158420789605198,3.352823588205897,2.5652173913043477,4.838580709645178
YKR083C,3.201399300349825,2.5647176411794104,3.71464267866067,4.365317341329336
YKR084C,6.239380309845077,5.665167416291854,8.483258370814593,5.326336831584208
