,c1,c2,t1,t2
YDL051W,7.67816091954023,7.967516241879061,8.300349825087457,7.008495752123938
YDL052C,10.69465267366317,14.455272363818091,13.247376311844079,16.18790604697651
YDL053C,4.410794602698651,4.326336831584208,6.051474262868566,4.8145927036481755
YDL054C,3.557721139430285,3.303848075962019,3.685157421289355,3.4312843578210894
YDL055C,30.438280859570217,32.02498750624687,33.425787106446776,27.64817591204398
YDL056W,3.8630684657671166,3.3798100949525236,4.021989005497251,3.7071464267866068
YDL057W,3.2948525737131433,1.894552723638181,1.872063968015992,1.9740129935032484
YDL058W,5.572713643178411,3.9505247376311843,5.064967516241879,5.3478260869565215
YDL059C,3.1539230384807597,2.189905047476262,3.0624687656171914,2.0749625187406298
YDL060W,7.334832583708146,6.687656171914043,8.599700149925038,6.722138930534733
YDL061C,27.75512243878061,30.35632183908046,28.837581209395303,28.061969015492252
YDL063C,8.909545227386307,7.783608195902049,9.35832083958021,7.909545227386307
YDL064W,5.547226386806597,3.212893553223388,4.9165417291354325,4.895052473763118
YDL065C,5.071464267866067,4.384807596201899,4.514742628685657,4.88255872063968
YDL066W,8.655172413793103,11.293853073463268,14.995502248875562,14.606196901549225
YDL067C,9.420289855072463,11.23288355822089,12.601699150424787,12.513243378310845
YDL069C,5.293853073463269,2.8895552223888057,3.9140429785107447,4.337831084457771
YDL070W,10.434282858570715,10.955022488755622,10.624687656171915,9.724137931034482
YDL072C,6.490754622688656,7.449275362318841,8.62368815592204,8.017991004497752
YDL073W,3.6741629185407296,3.2883558220889557,4.257871064467766,3.1294352823588207
YDL074C,5.431784107946027,6.347326336831585,8.27536231884058,6.987506246876562
YDL075W,16.747626186906547,19.821589205397302,21.197401299350325,18.783608195902048
YDL076C,5.025987006496751,5.069465267366317,5.3523238380809595,5.621689155422289
YDL077C,2.976511744127936,2.021489255372314,3.004497751124438,3.5187406296851576
YDL078C,5.36031984007996,4.6211894052973514,6.034982508745627,5.285857071464268
YDL079C,3.6461769115442277,2.280359820089955,3.137431284357821,1.855072463768116
YDL080C,5.263868065967016,3.745127436281859,5.534732633683158,4.146426786606697
YDL081C,25.69665167416292,31.305347326336832,32.49475262368816,28.472763618190903
YDL082W,21.178910544727636,22.24087956021989,23.42928535732134,19.655172413793103
YDL083C,26.034982508745628,27.772113943028486,25.89505247376312,25.93103448275862
YDL084W,7.584707646176912,6.959020489755122,7.743128435782109,7.152423788105947
YDL085C-A,6.580209895052474,5.043978010994503,6.215892053973014,6.376311844077961
YDL086W,9.585707146426786,7.199400299850075,8.346326836581708,6.442778610694653
YDL087C,4.139430284857571,4.663168415792104,4.8410794602698655,4.496251874062969
YDL088C,5.077961019490255,4.804097951024488,5.799100449775112,4.151424287856072
YDL089W,4.24487756121939,2.923538230884558,3.502248875562219,3.205897051474263
YDL090C,4.297851074462769,3.421289355322339,3.9825087456271864,3.349825087456272
YDL091C,2.846576711644178,2.7486256871564216,3.7746126936531734,2.7971014492753623
YDL092W,5.626686656671664,4.751124437781109,5.946026986506746,5.3723138430784605
YDL093W,4.035482258870565,2.8835582208895554,2.6741629185407296,3.0049975012493753
YDL095W,6.613193403298351,7.573713143428286,6.588705647176412,7.488755622188905
YDL097C,8.480259870064968,9.89505247376312,11.262868565717142,11.89255372313843
YDL098C,4.713143428285857,3.255872063968016,5.144927536231884,4.655672163918041
YDL099W,3.7946026986506745,3.7216391804097952,4.176911544227886,4.0499750124937535
YDL100C,4.942028985507246,4.233383308345827,5.926536731634183,5.955022488755622
YDL101C,3.3363318340829586,2.0394802598700648,2.129935032483758,2.28135932033983
YDL102W,2.478760619690155,1.8160919540229885,2.153423288355822,2.1719140429785107
YDL103C,4.106446776611694,3.12143928035982,4.293853073463269,3.9950024987506247
YDL104C,3.8520739630184906,2.4112943528235884,2.079960019990005,3.122438780609695
YDL105W,3.969015492253873,3.6081959020489753,3.493753123438281,3.6136931534232883
YDL106C,2.812093953023488,2.6126936531734133,3.3493253373313343,3.3308345827086456
YDL107W,3.9815092453773113,2.4302848575712144,3.218390804597701,3.0164917541229386
YDL108W,4.170414792603698,4.184907546226887,3.3248375812093953,3.463768115942029
YDL110C,6.098950524737631,4.773113443278361,6.704647676161919,4.863568215892054
YDL111C,7.3343328335832085,7.441779110444777,8.226386806596702,6.714642678660669
YDL112W,3.9640179910044977,5.299350324837581,4.937531234382808,4.2123938030984505
YDL113C,3.9400299850074965,3.445777111444278,3.2308845577211396,3.3468265867066465
YDL115C,3.5997001499250376,2.7416291854072963,3.664167916041979,4.440279860069965
YDL116W,6.286856571714143,4.681659170414792,6.489755122438781,5.424287856071964
YDL117W,4.779110444777611,2.788605697151424,5.4432783608195905,3.7761119440279862
YDL120W,6.203898050974512,4.250874562718641,5.408795602198901,4.8745627186406795
YDL121C,5.268865567216392,4.099950024987506,5.659170414792603,5.147926036981509
YDL123W,11.623188405797102,8.336331834082959,9.317841079460269,8.586706646676662
YDL124W,5.638180909545228,5.984007996001999,6.687156421789106,5.783608195902049
YDL125C,9.020989505247377,10.341329335332334,11.500249875062469,10.087956021989006
YDL126C,11.855572213893053,12.08695652173913,15.690654672663667,18.413793103448278
YDL127W,8.199400299850074,6.182408795602199,10.157421289355323,8.12343828085957
YDL128W,8.284357821089456,7.644177911044478,8.581209395302348,9.037981009495253
YDL129W,8.5872063968016,4.952023988005997,5.542728635682159,5.576211894052974
YDL130W,30.15342328835582,32.79460269865068,30.23638180909545,30.045477261369314
YDL130W-A,1.7246376811594204,1.3618190904547727,1.9195402298850575,1.5507246376811594
YDL131W,7.881559220389805,8.164417791104448,8.11744127936032,10.028985507246377
YDL132W,3.871064467766117,3.27936031984008,4.192403798100949,3.659670164917541
YDL133C-A,18.784607696151923,31.664667666166917,37.65767116441779,28.58120939530235
YDL133W,6.0899550224887555,3.546726636681659,4.291854072963519,4.060469765117441
YDL134C,12.340829585207397,7.276361819090455,7.682658670664668,6.7276361819090456
YDL135C,5.2923538230884555,4.374312843578211,4.759620189905047,4.8745627186406795
YDL136W,12.025987006496752,14.07696151924038,14.63768115942029,13.535732133933033
YDL137W,11.884057971014492,7.600699650174913,9.769615192403798,7.609695152423788
YDL138W,4.321339330334832,3.1039480259870067,3.9385307346326837,3.8280859570214893
YDL139C,2.6741629185407296,2.180909545227386,2.52623688155922,2.256871564217891
YDL140C,5.646176911544228,5.309345327336332,8.648175912043978,6.333333333333333
YDL141W,4.299850074962519,3.7751124437781107,4.144927536231884,2.8580709645177413
YDL142C,3.6451774112943527,3.0719640179910046,3.0654672663668165,2.552223888055972
YDL143W,6.419790104947526,9.343328335832084,10.507246376811594,9.02648675662169
YDL144C,4.762618690654673,2.9910044977511245,4.206896551724138,3.5937031484257873
YDL145C,6.421789105447276,4.622188905547226,5.464767616191904,4.945027486256872
YDL146W,3.4047976011994003,2.311344327836082,2.9310344827586206,2.9350324837581208
YDL147W,7.576211894052974,8.828585707146427,9.626186906546726,9.803098450774613
YDL148C,6.788105947026486,5.330334832583708,5.610194902548725,6.044977511244378
YDL149W,2.63368315842079,1.3403298350824588,2.1479260369815094,2.341829085457271
YDL150W,7.195402298850575,6.898550724637682,8.748125937031483,6.96151924037981
YDL153C,7.090954522738631,7.146426786606697,6.531234382808596,7.711644177911045
YDL155W,6.993503248375812,6.095452273863068,7.057971014492754,6.957021489255372
YDL156W,3.7211394302848575,2.1499250374812595,1.9950024987506247,2.766616691654173
YDL157C,4.237381309345327,2.87856071964018,4.656171914042979,3.770614692653673
YDL159W,3.559720139930035,3.3983008495752123,3.0614692653673163,3.942528735632184
YDL160C,3.948525737131434,4.085957021489255,5.488255872063968,3.8535732133933034
YDL160C-A,3.8320839580209896,3.1549225387306348,3.2993503248375813,3.267366316841579
YDL161W,5.099450274862568,5.2723638180909544,4.3968015992003995,5.169415292353823
YDL164C,2.8405797101449277,1.9180409795102449,2.3823088455772115,2.070464767616192
YDL165W,5.811094452773613,3.135432283858071,4.3968015992003995,3.8340829585207397
YDL166C,8.185907046476762,4.436281859070465,4.415792103948026,5.070964517741129
YDL167C,7.611194402798601,7.529735132433783,7.788105947026486,8.53873063468266
YDL168W,4.491254372813593,4.881559220389805,4.15392303848076,4.875062468765617
YDL170W,7.505747126436781,6.944027986006996,7.388305847076462,8.195902048975512
YDL171C,11.974512743628186,12.356821589205397,16.35832083958021,14.650174912543728
YDL173W,7.501749125437281,7.147926036981509,7.99800099950025,7.582208895552224
YDL174C,5.302848575712144,4.213893053473264,5.590204897551224,4.702648675662169
YDL175C,5.250874562718641,6.304347826086956,6.463768115942029,5.7946026986506745
YDL176W,4.779110444777611,2.9585207396301847,4.521739130434782,4.058470764617691
YDL177C,3.8565717141429285,3.3938030984507748,4.20439780109945,4.2988505747126435
YDL178W,3.9365317341329336,3.2258870564717643,4.207896051974013,3.7551224387806097
YDL179W,6.962018990504748,5.331334332833583,7.041979010494753,7.3478260869565215
YDL180W,3.950024987506247,3.2818590704647677,4.2923538230884555,3.709145427286357
YDL181W,7.496751624187906,4.8320839580209896,6.854572713643178,6.846576711644178
YDL182W,20.328335832083958,16.68815592203898,18.531734132933533,19.126436781609197
YDL183C,3.070464767616192,2.0004997501249377,2.6401799100449774,3.3373313343328337
YDL184C,41.24037981009495,60.03398300849575,59.31984007996002,57.67916041979011
YDL185W,11.272363818090955,13.710144927536232,13.537231384307846,16.73113443278361
YDL188C,4.857071464267866,3.36631684157921,5.1299350324837585,4.2923538230884555
YDL189W,5.705647176411794,5.1254372813593205,5.589705147426287,5.3833083458270865
YDL190C,4.446276861569215,4.333833083458271,5.461769115442279,3.8780609695152424
YDL191W,22.213393303348326,21.103948025987005,23.813093453273364,22.425787106446776
YDL192W,13.081459270364817,14.947026486756622,15.242378810594703,14.156421789105448
YDL193W,3.4602698650674664,2.6711644177911045,2.7456271864067965,3.009495252373813
YDL194W,2.9515242378810593,2.233383308345827,2.652673663168416,1.8065967016491755
YDL195W,5.387306346826587,4.754122938530735,6.173413293353323,5.304347826086956
YDL197C,4.386306846576711,2.9260369815092453,3.5817091454272862,2.996501749125437
YDL198C,11.82808595702149,10.026986506746626,10.358820589705147,11.626186906546726
YDL200C,3.786606696651674,1.6216891554222888,2.717641179410295,2.103448275862069
YDL201W,6.36431784107946,5.770614692653673,6.987506246876562,5.367816091954023
YDL202W,5.654672663668166,3.7486256871564216,4.743128435782109,3.742128935532234
YDL203C,3.585207396301849,3.1244377811094455,4.509245377311344,3.340329835082459
YDL205C,7.659670164917541,8.076461769115442,8.52823588205897,8.053473263368316
YDL206W,3.1839080459770117,2.285857071464268,3.3278360819590205,2.316341829085457
YDL207W,7.454772613693153,4.978010994502749,6.16591704147926,5.10944527736132
YDL208W,12.777611194402798,15.79560219890055,17.939530234882557,14.699150424787605
YDL209C,5.740129935032484,4.852073963018491,5.615692153923039,4.569215392303848
YDL211C,3.0504747626186908,1.6551724137931034,2.4092953523238383,1.8095952023988007
YDL212W,4.302848575712144,4.186906546726637,4.5232383808095955,4.629185407296352
YDL213C,8.630684657671164,6.260369815092454,6.815592203898051,6.675162418790605
YDL215C,6.312343828085957,3.6981509245377313,5.381809095452274,4.550724637681159
YDL216C,3.6926536731634183,2.6751624187906047,2.156921539230385,2.68415792103948
YDL217C,5.844577711144428,6.7946026986506745,7.044977511244378,7.076461769115443
YDL219W,2.972013993003498,1.6601699150424787,2.5327336331834083,2.8790604697651174
YDL220C,2.9770114942528734,1.9570214892553723,3.442278860569715,2.3588205897051475
YDL225W,3.1679160419790104,2.7051474262868567,3.156421789105447,3.6326836581709148
YDL226C,4.31184407796102,3.7071464267866068,4.9165417291354325,5.1699150424787605
YDL227C,4.487256371814093,4.937031484257871,7.010994502748626,5.395302348825587
YDL229W,32.860069965017495,40.82458770614693,40.33933033483258,36.367816091954026
YDL230W,4.015992003998001,3.2533733133433285,2.9940029985007497,3.1444277861069465
YDL231C,4.602198900549725,4.290354822588705,6.288855572213893,4.503748125937031
YDL232W,7.5167416291854074,7.530734632683658,8.083458270864568,8.047476261869065
YDL233W,4.3833083458270865,3.8850574712643677,4.106446776611694,3.868065967016492
YDL234C,4.237381309345327,2.7556221889055474,3.628685657171414,3.6956521739130435
YDL235C,5.070964517741129,3.839080459770115,4.43528235882059,4.197901049475262
YDL236W,7.692653673163418,7.520739630184908,6.909045477261369,7.828085957021489
YDL237W,5.226886556721639,3.1679160419790104,3.5407296351824087,4.217891054472764
YDL238C,4.378310844577711,3.167416291854073,3.6936531734132934,3.2748625687156423
YDL240W,5.115942028985507,5.285357321339331,6.420789605197402,5.091454272863568
YDL241W,3.9650174912543728,2.571214392803598,2.4417791104447777,3.521239380309845
YDL244W,2.856071964017991,1.47976011994003,1.433783108445777,1.3093453273363318
YDL248W,2.7716141929035483,2.36431784107946,2.8555722138930535,3.2423788105947025
YDR001C,7.386806596701649,7.075962018990505,7.746126936531734,6.015492253873063
YDR002W,15.204897551224388,17.52173913043478,16.75262368815592,17.4327836081959
YDR003W,7.6121939030484755,5.15792103948026,5.72263868065967,5.63168415792104
YDR004W,5.663668165917041,3.4377811094452775,4.141429285357321,4.294852573713143
YDR005C,6.331334332833583,5.252373813093453,4.567216391804098,5.655172413793103
YDR006C,9.839080459770114,8.958520739630185,12.228385807096451,8.650174912543728
YDR007W,0.16241879060469766,0.21689155422288856,0.22038980509745126,0.16391804097951024
YDR011W,4.811094452773613,5.529735132433783,5.374812593703148,5.016991504247876
YDR012W,34.44177911044478,34.809095452273866,32.5312343828086,32.88655672163918
YDR013W,7.813593203398301,4.998500749625188,6.57071464267866,6.779610194902549
YDR014W,4.335832083958021,2.5872063968015993,3.9600199900049975,3.078460769615192
YDR014W-A,3.2318840579710146,1.417791104447776,2.4672663668165917,1.5272363818090955
YDR016C,4.8920539730134935,4.374812593703148,4.061469265367316,3.8040979510244877
YDR017C,8.846076961519241,7.087956021989005,6.923538230884557,6.538230884557721
YDR018C,3.5592203898050974,2.36631684157921,2.0849575212393803,1.8205897051474262
YDR019C,5.243878060969515,4.037481259370315,4.575212393803098,3.6731634182908546
YDR020C,4.505247376311844,3.9205397301349327,4.121939030484757,3.47376311844078
YDR021W,4.625187406296852,3.2743628185907045,3.8835582208895554,3.4962518740629687
YDR022C,2.913543228385807,2.627686156921539,2.7406296851574212,2.7201399300349824
YDR023W,8.344827586206897,9.150424787606196,9.160919540229886,10.944027986006997
YDR025W,23.89855072463768,20.886056971514243,23.581709145427286,20.512743628185905
YDR026C,5.086956521739131,3.9385307346326837,4.395802098950525,4.3033483258370815
YDR027C,6.6231884057971016,4.692153923038481,4.921539230384807,3.983008495752124
YDR028C,4.807096451774113,5.008495752123938,5.458770614692654,5.255872063968016
YDR030C,3.0974512743628186,1.9130434782608696,2.291354322838581,2.636681659170415
YDR031W,3.5442278860569716,2.39880059970015,2.085457271364318,2.6016991504247877
YDR032C,5.634182908545728,3.6416791604197902,3.9880059970014994,3.7756121939030485
YDR033W,14.873563218390805,20.42278860569715,18.49375312343828,24.656671664167916
YDR034C,7.332333833083458,6.936531734132934,7.282358820589705,8.03448275862069
YDR034C-A,9.36231884057971,4.909545227386307,6.15792103948026,4.8010994502748625
YDR034W-B,2.1669165417291354,0.881559220389805,1.422288855572214,1.4787606196901548
YDR035W,14.343828085957021,13.57671164417791,13.207396301849075,14.780109945027487
YDR036C,5.462768615692154,3.3758120939530234,4.2433783108445775,3.63368315842079
YDR037W,30.35232383808096,33.07396301849075,25.06096951524238,35.6311844077961
YDR038C,8.864067966016991,8.155422288855572,7.929535232383808,8.172413793103448
YDR039C,9.160419790104948,7.004497751124438,8.098450774612694,8.053473263368316
YDR040C,2.1839080459770117,0.9965017491254373,1.3843078460769616,1.1509245377311343
YDR041W,4.657671164417791,4.426286856571714,4.576711644177911,4.648675662168915
YDR042C,7.904547726136932,2.8320839580209896,4.0834582708645675,3.3888055972013995
YDR043C,4.746126936531734,4.084957521239381,4.692653673163418,5.591704147926037
YDR044W,5.517741129435282,4.600199900049975,5.408795602198901,8.11144427786107
YDR045C,4.810594702648675,3.7456271864067965,4.541229385307346,4.810094952523738
YDR046C,15.355822088955522,19.929035482258872,19.442278860569715,22.92153923038481
YDR047W,8.385307346326837,7.425787106446776,8.748125937031483,7.984007996001999
YDR049W,4.285357321339331,3.419290354822589,4.495752123938031,3.823088455772114
YDR050C,47.94902548725637,57.66916541729135,68.68415792103949,85.06946526736631
YDR051C,4.087956021989005,4.32383808095952,3.3193403298350823,4.053973013493254
YDR052C,4.6901549225387305,4.529735132433783,4.136931534232883,4.250874562718641
YDR054C,9.831084457771114,7.095452273863068,9.313343328335833,8.013493253373314
YDR055W,5.969515242378811,8.08295852073963,8.059970014992503,8.11544227886057
YDR056C,6.279860069965017,4.937531234382808,5.328335832083958,5.8015992003998
YDR057W,3.815592203898051,2.9110444777611195,2.9880059970014994,3.3023488255872064
YDR058C,2.525737131434283,1.424287856071964,1.144927536231884,1.4472763618190905
YDR059C,4.089455272363818,2.8780609695152424,3.7371314342828588,2.717641179410295
YDR060W,8.551224387806098,9.397301349325337,9.373813093453274,9.329335332333834
YDR062W,4.310844577711144,4.148425787106447,5.569215392303848,4.5877061469265366
YDR063W,7.931534232883558,5.216891554222888,5.638680659670165,6.217391304347826
YDR064W,37.6231884057971,39.507246376811594,46.047476261869065,46.821089455272364
YDR065W,14.018990504747626,8.196901549225387,10.937531234382808,10.134432783608196
YDR066C,4.832583708145927,3.087456271864068,4.179910044977511,3.304847576211894
YDR067C,4.352823588205897,3.5657171414292854,3.8105947026486757,3.677161419290355
YDR068W,2.63968015992004,3.4672663668165917,3.760119940029985,3.1959020489755123
YDR069C,1.950024987506247,1.7391304347826086,1.976511744127936,2.505247376311844
YDR071C,4.984507746126937,6.15392303848076,6.7876061969015495,7.0344827586206895
YDR072C,13.15992003998001,8.730134932533733,11.598200899550225,8.647176411794103
YDR073W,5.750624687656172,5.19640179910045,6.6301849075462265,5.655672163918041
YDR074W,4.265867066466766,4.142928535732134,3.7991004497751124,3.5327336331834083
YDR075W,5.574212893553224,6.214892553723138,5.544227886056971,5.206896551724138
YDR076W,3.3918040979510247,3.1689155422288855,4.05047476261869,3.7481259370314843
YDR077W,20.110444777611196,43.85907046476762,49.73613193403298,42.1504247876062
YDR078C,4.308345827086457,3.2513743128435784,3.9625187406296853,4.294352823588206
YDR079C-A,5.183908045977011,4.529735132433783,6.072963518240879,5.576211894052974
YDR079W,6.226886556721639,3.7211394302848575,6.145427286356822,5.553223388305847
YDR080W,4.162418790604698,2.4857571214392804,2.953023488255872,4.043978010994503
YDR081C,4.1009495252373815,3.258870564717641,4.309345327336332,3.7916041979010493
YDR082W,5.36231884057971,3.6786606696651676,3.39880059970015,3.626686656671664
YDR083W,6.088955522238881,6.235882058970515,8.006996501749125,6.261869065467266
YDR084C,2.897551224387806,2.1594202898550723,2.5632183908045976,2.6361819090454772
YDR085C,2.063968015992004,1.9820089955022488,2.002498750624688,1.8555722138930535
YDR086C,11.013493253373314,8.266866566716642,9.46776611694153,9.607696151924038
YDR087C,5.79160419790105,4.611194402798601,6.63568215892054,6.006496751624188
YDR088C,2.996501749125437,2.208895552223888,2.4672663668165917,2.977511244377811
YDR089W,2.8825587206396803,2.0729635182408797,2.1209395302348826,2.1774112943528237
YDR090C,4.053973013493254,3.3333333333333335,4.168915542228886,3.5102448775612194
YDR091C,9.157421289355323,6.381809095452274,6.857571214392804,7.909045477261369
YDR092W,8.468765617191405,6.306846576711644,7.438280859570215,7.900549725137432
YDR093W,2.786606696651674,3.5752123938030986,3.8095952023988007,4.302348825587206
YDR096W,3.996501749125437,1.8335832083958021,2.501249375312344,2.550224887556222
YDR097C,3.6146926536731634,1.6796601699150424,2.7956021989005495,2.788605697151424
YDR098C,4.353823088455772,3.8630684657671166,5.0344827586206895,4.634182908545728
YDR099W,4.863568215892054,4.330334832583708,6.155422288855572,6.353823088455772
YDR100W,4.339330334832583,4.510244877561219,4.895552223888056,4.773613193403298
YDR101C,10.32383808095952,9.27136431784108,11.046976511744129,10.082458770614693
YDR103W,5.5477261369315345,2.3263368315842077,3.5817091454272862,3.101449275362319
YDR104C,2.857071464267866,2.1164417791104446,3.2188905547226385,2.08095952023988
YDR105C,5.128435782108945,4.151424287856072,4.3833083458270865,5.148925537231384
YDR106W,3.8280859570214893,2.5282358820589703,3.0109945027486256,3.52223888055972
YDR107C,3.6116941529235382,2.4277861069465265,3.213393303348326,2.7426286856571713
YDR108W,2.9855072463768115,2.2753623188405796,2.661169415292354,2.5377311344327835
YDR109C,4.467266366816592,2.9760119940029983,3.0374812593703147,2.8160919540229883
YDR110W,4.84207896051974,3.658170914542729,3.7831084457771116,4.706646676661669
YDR111C,5.132933533233383,2.8235882058970514,5.67616191904048,4.184907546226887
YDR113C,2.924037981009495,2.604197901049475,1.8055972013993002,2.7371314342828588
YDR115W,8.271864067966018,6.709645177411295,6.130934532733633,6.244377811094453
YDR116C,4.133933033483259,4.714642678660669,4.742628685657172,5.4047976011994
YDR117C,3.954022988505747,3.6681659170414793,4.171914042978511,3.4472763618190903
YDR118W,3.5877061469265366,1.8520739630184908,3.047976011994003,2.8215892053973013
YDR119W,6.581709145427286,6.464267866066966,6.743628185907046,7.492753623188406
YDR119W-A,3.581209395302349,2.4567716141929035,3.6401799100449774,2.6261869065467267
YDR120C,5.984507746126937,5.606196901549225,4.917541229385307,6.705647176411794
YDR121W,4.529235382308846,3.282358820589705,4.521739130434782,3.262368815592204
YDR122W,5.942528735632184,4.070464767616192,4.765117441279361,4.199900049975012
YDR123C,3.255872063968016,3.47776111944028,3.6176911544227885,4.004497751124438
YDR124W,6.389305347326337,5.589205397301349,5.922038980509745,6.508745627186407
YDR125C,2.8290854572713644,2.1979010494752624,2.44327836081959,2.9185407296351826
YDR126W,7.530734632683658,4.64167916041979,7.419290354822588,6.858070964517741
YDR127W,13.08895552223888,13.990504747626186,20.321339330334833,18.458270864567716
YDR128W,5.064467766116942,3.3608195902048976,5.174912543728136,3.914542728635682
YDR129C,6.5612193903048475,5.390804597701149,6.648675662168915,6.142428785607196
YDR130C,3.905047476261869,3.106446776611694,3.7671164417791103,3.3533233383308345
YDR131C,4.777611194402799,3.1449275362318843,5.264867566216892,3.763618190904548
YDR132C,8.938030984507746,2.710144927536232,3.081959020489755,3.7771114442778613
YDR135C,9.185907046476762,8.250874562718641,10.495252373813093,9.1984007996002
YDR137W,4.032483758120939,3.6061969015492252,4.538230884557721,3.943528235882059
YDR138W,4.917541229385307,3.7361319340329837,4.6301849075462265,4.9165417291354325
YDR139C,4.8990504747626185,3.5762118940529737,4.345827086456771,4.387306346826587
YDR140W,4.7766116941529235,3.6721639180409795,4.478760619690155,3.206896551724138
YDR141C,4.543728135932034,4.7211394302848575,4.635182408795602,4.537231384307846
YDR142C,5.496251874062969,3.868065967016492,4.707146426786607,3.984007996001999
YDR143C,6.531234382808596,6.944027986006996,9.826086956521738,6.878060969515243
YDR144C,4.36031984007996,3.0119940029985006,3.7466266866566715,3.188905547226387
YDR145W,7.006496751624188,6.505247376311844,7.213893053473264,6.1699150424787605
YDR146C,3.1049475262368817,2.0749625187406298,2.8865567216391805,3.094952523738131
YDR147W,4.074962518740629,2.6571714142928538,3.2458770614692654,2.9900049975012495
YDR148C,3.0894552723638182,3.784607696151924,5.217391304347826,3.9070464767616193
YDR150W,5.252373813093453,4.086456771614193,4.3698150924537735,4.411794102948526
YDR151C,9.630184907546226,8.024487756121939,11.092453773113442,8.822088955522238
YDR152W,4.7701149425287355,5.372813593203398,6.218390804597701,6.0389805097451275
YDR153C,5.206896551724138,5.250874562718641,4.679660169915042,4.908045977011494
YDR155C,20.4407796101949,20.918540729635183,21.49225387306347,23.468765617191405
YDR156W,18.45177411294353,17.140429785107447,22.014992503748125,20.780109945027487
YDR158W,15.528735632183908,18.13543228385807,16.219390304847575,22.55322338830585
YDR159W,4.574712643678161,3.4067966016991504,4.772113943028486,3.995502248875562
YDR160W,3.7531234382808596,4.040979510244878,4.403798100949525,3.9335332333833084
YDR161W,5.171414292853573,3.708645677161419,4.776111944027986,5.2098950524737635
YDR162C,3.798600699650175,2.891054472763618,3.3073463268365817,3.4122938530734634
YDR163W,5.088455772113943,2.889055472263868,4.166916541729136,3.6721639180409795
YDR164C,4.404297851074463,4.11144427786107,3.681159420289855,3.8245877061469264
YDR165W,5.820589705147427,5.662168915542229,8.032983508245877,7.166416791604198
YDR166C,4.088955522238881,4.195902048975512,3.7181409295352323,3.764117941029485
YDR167W,5.7411294352823585,4.143928035982009,5.531734132933534,4.630684657671164
YDR168W,5.084457771114443,4.4522738630684655,5.181909045477261,4.356821589205397
YDR169C,5.508245877061469,3.9585207396301847,4.379310344827586,3.4387806096951525
YDR170C,3.314342828585707,3.102448775612194,3.4642678660669666,3.9315342328835583
YDR171W,2.3533233383308345,1.5077461269365318,1.9400299850074962,2.1244377811094455
YDR172W,6.939530234882559,9.503248375812094,10.743628185907047,9.940029985007497
YDR173C,6.056471764117941,5.72863568215892,7.129435282358821,6.1699150424787605
YDR174W,14.10344827586207,16.579210394802598,19.096451774112943,14.673663168415793
YDR175C,6.777611194402799,5.1589205397301345,4.875062468765617,5.476261869065468
YDR176W,4.390304847576212,6.385307346326837,6.902548725637182,5.9500249875062465
YDR177W,8.353323338330835,7.533733133433284,8.904047976011993,7.952523738130934
YDR178W,4.231384307846077,3.465767116441779,4.542228885557221,3.341829085457271
YDR179C,2.952023988005997,1.3618190904547727,1.6116941529235382,2.1549225387306348
YDR179W-A,3.7286356821589206,2.3083458270864567,2.5942028985507246,2.685657171414293
YDR180W,3.1774112943528237,2.024487756121939,2.2958520739630184,2.0449775112443778
YDR181C,3.5367316341829085,3.2233883058470765,3.602198900549725,2.340329835082459
YDR182W,4.0899550224887555,3.76311844077961,4.5322338830584705,4.521739130434782
YDR183W,4.885057471264368,2.586206896551724,2.7851074462768617,3.1154422788605696
YDR184C,5.738130934532734,4.987006496751624,5.9655172413793105,5.333833083458271
YDR185C,8.346326836581708,5.282358820589705,7.261369315342328,6.2898550724637685
YDR186C,7.719140429785107,6.155422288855572,7.31184407796102,6.1944027986006995
YDR188W,13.687656171914043,11.894052973513244,13.653173413293354,12.786106946526736
YDR189W,5.37031484257871,4.389305347326337,5.022488755622189,4.929535232383808
YDR190C,7.940529735132434,9.577211394302848,10.126936531734133,9.370814592703649
YDR191W,2.9310344827586206,3.5177411294352825,4.051474262868566,3.684657671164418
YDR192C,3.4622688655672165,3.5472263868065967,3.369815092453773,3.231384307846077
YDR194C,7.59320339830085,7.933533233383308,9.105947026486756,10.462268865567216
YDR194W-A,4.908545727136432,5.105947026486756,5.669165417291354,5.7456271864067965
YDR195W,10.52423788105947,11.320339830084958,14.632183908045977,11.875562218890554
YDR196C,4.257871064467766,3.3288355822088955,4.243878060969515,3.6746626686656674
YDR197W,2.997001499250375,2.8530734632683656,3.6506746626686657,3.6241879060469766
YDR198C,4.174912543728136,3.2783608195902048,3.8585707146426786,4.1299350324837585
YDR200C,3.9885057471264367,2.7801099450274864,3.1699150424787605,2.5687156421789106
YDR201W,3.133433283358321,2.474762618690655,2.6966516741629185,2.7171414292853573
YDR202C,2.4602698650674664,2.4047976011994003,2.4022988505747125,2.476761619190405
YDR204W,4.628685657171414,3.297351324337831,3.626686656671664,2.8245877061469264
YDR205W,6.805097451274363,4.4032983508245875,5.247376311844078,4.403798100949525
YDR206W,3.259870064967516,3.0304847576211893,5.241379310344827,3.152423788105947
YDR207C,3.561719140429785,2.5292353823088454,2.235882058970515,2.5387306346826586
YDR208W,5.575712143928036,8.890054972513743,7.84007996001999,6.91904047976012
YDR210W,5.721639180409795,6.500749625187407,6.0009995002498755,6.611194402798601
YDR211W,6.320839580209895,7.472763618190904,8.073963018490755,7.103448275862069
YDR212W,5.810094952523738,6.365817091454272,7.960519740129935,7.042978510744628
