"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YDR284C",-0.0760195837764619,6.72058172586464,-0.390116162471685,0.701335349052915,0.998805654941708,-4.69382116483812
"YDL131W",0.0988396736386593,7.82500858964467,0.528512346154231,0.604032202952746,0.998805654941708,-4.69385621185381
"YGL171W",-0.0989701638643369,7.45557213829414,-0.581622439490867,0.568516918244472,0.998805654941708,-4.69385739543745
"YBR287W",0.0934939779947156,7.68230469763576,0.555017942432153,0.586171498178736,0.998805654941708,-4.69392561232431
"YEL064C",-0.0355408386286402,6.60601770337449,-0.160577475899392,0.874334533484762,0.998805654941708,-4.69395135847827
"YNL259C",-0.0576545834336077,6.64438369730502,-0.266149884763317,0.793351309836195,0.998805654941708,-4.69399734122148
"YJR070C",0.0753708100348213,8.53019595698441,0.35563353097195,0.726525720550248,0.998805654941708,-4.69405203923415
"YMR168C",-0.0893558787526183,6.77590727935176,-0.445132424766548,0.661886320578655,0.998805654941708,-4.69406221317232
"YGR159C",-0.025293846360975,9.7696387815307,-0.115359375055505,0.90952311819405,0.998805654941708,-4.69414955719665
"YKL130C",0.0873798545797999,6.79296571363309,0.44750094741338,0.66020972278792,0.998805654941708,-4.69416509855363
"YGL248W",-0.0246856060619503,6.59731006872291,-0.108071923483776,0.915214383470962,0.998805654941708,-4.69416669718559
"YGL059W",0.0297039015403816,6.60613370960461,0.136574312751347,0.892984891324085,0.998805654941708,-4.69419918533942
"YOR297C",0.0969400796814227,7.12483388592305,0.575376157324628,0.572636925247473,0.998805654941708,-4.69420801737822
"YPL069C",-0.044873628375792,6.6268105374099,-0.219805567729187,0.828661947695053,0.998805654941708,-4.69425709163222
"YDR486C",-0.0359733807476005,6.61193258307553,-0.175084242657818,0.863098918784379,0.998805654941708,-4.69426686652303
"YER043C",-0.0685595935538973,8.75742830098264,-0.329152791628223,0.746093838058977,0.998805654941708,-4.69428765903654
"YHR143W-A",-0.0938368579864955,7.96065583107402,-0.491050253374646,0.629721649646821,0.998805654941708,-4.69434364084477
"YKL143W",-0.102820752691747,7.22589842690456,-0.581110411226452,0.568854066368597,0.998805654941708,-4.69434549440801
"YEL054C",0.000429653998776119,9.86287877986128,0.00201192225096845,0.998418333932414,0.999641593648223,-4.69440349970697
"YOR167C",-0.038367997006529,9.57612230741957,-0.17808184277142,0.860780929282198,0.998805654941708,-4.694415763919
"YJL115W",0.0678798732698454,6.71132131494165,0.362270810305453,0.721650797562235,0.998805654941708,-4.69448679369874
"YPR106W",0.0983297191661862,7.09504549859535,0.569457148504253,0.576555288475254,0.998805654941708,-4.69449721784786
"YNL040W",0.0626875045792669,6.67775038032533,0.307144229853128,0.762494979225947,0.998805654941708,-4.69456080389071
"YMR246W",0.0276171704976109,9.67586263195522,0.13864800100424,0.89137092762564,0.998805654941708,-4.6945821962696
"YOR064C",-0.0986431118174671,6.91436910138627,-0.531623352463965,0.60192208766675,0.998805654941708,-4.69459360221497
"YMR014W",-0.109019040328992,7.03908364150734,-0.566785287387069,0.578328561103706,0.998805654941708,-4.69463142330102
"YIL162W",0.116599276340998,7.0779647095195,0.565295660079915,0.579318417044773,0.998805654941708,-4.69465070447977
"YOR239W",0.103961743994332,6.86905816851572,0.499692972896168,0.623749741188329,0.998805654941708,-4.69465460556384
"YLL045C",-0.0196647164080892,9.75633883169603,-0.0968630294719612,0.923977323974887,0.998805654941708,-4.69467144598556
"YGR026W",-0.0945121313601744,6.92734349293362,-0.536795789548881,0.598421805161124,0.998805654941708,-4.69471512282631
"YDR348C",0.0332920744230937,6.61667373197229,0.166602404428511,0.869664670768026,0.998805654941708,-4.69473807181843
"YKL106C-A",0.0700522018310125,6.71934366980153,0.36783082891605,0.717576560566705,0.998805654941708,-4.69474360926153
"YOR191W",0.0375389706472983,6.61985429365896,0.178406222915154,0.860530170081564,0.998805654941708,-4.69475981366097
"YNL252C",0.113953135515958,7.28967615842053,0.577902636137425,0.570968614285171,0.998805654941708,-4.69478444778648
"YOR145C",0.0628220836036069,8.70104084046612,0.327345023589259,0.747436419445088,0.998805654941708,-4.69479257349767
"YNL282W",0.093948280167379,7.53485777472361,0.567857141400193,0.577616852252541,0.998805654941708,-4.69480418896187
"YMR236W",0.09189346809358,7.8733229157239,0.508958852944584,0.617377088847507,0.998805654941708,-4.69485183842553
"YPL144W",-0.115527850334155,7.84874368466938,-0.515931773120949,0.612602033392752,0.998805654941708,-4.69486573895536
"YMR312W",-0.058681397791492,6.65831198392584,-0.279733102419929,0.783085226855957,0.998805654941708,-4.6948853274711
"YER053C",0.0203379890789097,6.60117863464556,0.0821103986220186,0.935525879559172,0.998805654941708,-4.69488893229416
"YFL034C-A",0.0244544322953512,9.70139684664149,0.114924841387503,0.909862336210022,0.998805654941708,-4.69489280289648
"YGR285C",0.0880799917751856,8.35899530626229,0.372635142040723,0.71406312526765,0.998805654941708,-4.69490251300265
"YMR217W",0.0691371904373758,8.56349255850085,0.340173630272016,0.737927284081114,0.998805654941708,-4.69490383642959
"YIL004C",0.0156381357453659,6.60088451943205,0.0664899532703594,0.947769871089569,0.998805654941708,-4.694906133871
"YPR085C",0.0818912101920409,6.8053164201871,0.453237363142777,0.656156825947828,0.998805654941708,-4.69490619683943
"YHR021C",-0.0258371212210728,9.68051050730028,-0.12393590075302,0.902831635577694,0.998805654941708,-4.69491074586308
"YDR065W",-0.0897345440632255,8.1438742514306,-0.429155352312944,0.673243948511761,0.998805654941708,-4.69491099679305
"YOR293C-A",0.0655983524133469,8.58301454167623,0.337492266049967,0.739911277490501,0.998805654941708,-4.69493661975194
"YLR327C",0.0873887436166759,6.71548560433151,0.360118978824929,0.723229927540649,0.998805654941708,-4.69496457607638
"YML111W",0.082442213877182,6.80361026075684,0.451630851192177,0.65729075432832,0.998805654941708,-4.6949805637002
"YHR072W",0.0967465240473453,7.02040264754028,0.553460183534238,0.587213768084567,0.998805654941708,-4.69508516188088
"YGL164C",-0.0678120889028501,6.70287367702934,-0.351425312454904,0.729622843634433,0.998805654941708,-4.69508644700435
"YKL189W",-0.0742721179996712,6.750829240412,-0.409006294568842,0.687683780608298,0.998805654941708,-4.69511413469959
"YDL075W",0.0578900206205676,8.98459541204744,0.285261687235431,0.778918419572647,0.998805654941708,-4.69518542737728
"YOL127W",0.0183204649585156,9.71995774198679,0.0885099032375079,0.930514286973007,0.998805654941708,-4.69521312750592
"YBR234C",-0.0532369467577663,6.65805003412099,-0.273216711285132,0.788005250223829,0.998805654941708,-4.69522375008372
"YBR005W",0.10005547322853,6.93067772825861,0.522440661356593,0.608160879274839,0.998805654941708,-4.69526917498166
"YJR129C",0.0732533763983323,6.7119401387661,0.347587180420595,0.732451798529629,0.998805654941708,-4.69528346367368
"YBR154C",-0.0744869056725082,8.2863498102894,-0.38169515172393,0.70745548507001,0.998805654941708,-4.69532210063394
"YDR500C",-0.0352174598446455,9.49444730983783,-0.174783896602027,0.863331242184346,0.998805654941708,-4.69536559542435
"YOR375C",-0.040006948886733,9.45365255983923,-0.185616690118959,0.854960192263473,0.998805654941708,-4.69539463744082
