"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YMR195W",-1.01477101562462,9.46951981101767,-4.8325472243152,0.000319767514042189,0.0277398318431599,0.526495070735022
"YEL022W",0.79145662501309,6.75265269500372,4.80248757230855,0.000337547689597902,0.0288022249894603,0.466871875077993
"YDR079W",0.754563471858916,7.23956182005539,4.83580914307755,0.00031789755198576,0.0277398318431599,0.465740960287217
"YPR131C",0.762153387584392,7.04486350939417,4.79242402958446,0.000343727349492604,0.0288564653888549,0.411754768205524
"YMR307W",-0.864356702122915,9.14600357911714,-4.75638580005216,0.000366838611285217,0.0293753072575316,0.397947166495002
"YMR301C",0.858827743810086,6.73804713121403,4.7571649634199,0.000366322225813748,0.0293753072575316,0.393541256933536
"YGR079W",-1.1978999231644,8.48532443769972,-4.75685691948443,0.000366526289633481,0.0293753072575316,0.380638049950766
"YLR044C",-1.25263941208124,9.58845789543594,-4.72080401616819,0.000391244290629524,0.0304389993509862,0.339992701422604
"YMR027W",0.83137344966202,6.93561067116004,4.70971911557552,0.000399187217406325,0.0305554333323518,0.288243509472931
"YPL049C",-0.764562784425861,7.83155062226677,-4.71999549860908,0.000391818051203858,0.0304389993509862,0.277189792583974
"YIL008W",0.765003623303424,7.03575250265235,4.69986525485644,0.000406388564876517,0.0306558330461199,0.250710749484937
"YGL010W",0.7725435459786,7.14864009783666,4.67362464310944,0.000426230690489547,0.0316932963428299,0.190697805846634
"YLR300W",-1.49532303908639,9.46541620005121,-4.62539078044648,0.000465368003856756,0.0335578908341156,0.181377142148763
"YBR034C",-0.740383662796985,8.47650422848861,-4.60698167605274,0.000481271682963513,0.0335578908341156,0.114094155247763
"YBR069C",-0.902379049074866,9.66486245874498,-4.57132227179228,0.000513700549418009,0.0343951434917911,0.0907398531525958
"YFR007W",0.995745480502498,6.89237342590191,4.5813570390164,0.000504352236297935,0.0343951434917911,0.0812885994843802
"YGL039W",0.743070291709164,7.38687513741447,4.61932591585204,0.000470546395496871,0.0335578908341156,0.0724733762530301
"YLR153C",-0.805365819259346,7.56969332807314,-4.60440400162999,0.000483543095592444,0.0335578908341156,0.0654802158610677
"YNL131W",0.608307317656722,7.8509472386223,4.60882510459784,0.000479654062266676,0.0335578908341156,0.0557595277062592
"YDR111C",0.796009418212315,7.18331710639172,4.5694849381748,0.000515431545121942,0.0343951434917911,0.00285907740014935
"YPR193C",1.01706572637696,6.49626121208525,4.50917183147651,0.00057573997601973,0.0351101870276377,-0.0148195468777601
"YBL042C",-0.976354617495196,8.7407435156222,-4.52211806025598,0.000562205996053246,0.0351101870276377,-0.0157814023647678
"YAL062W",-0.86946440172465,6.8637676868153,-4.52153546302369,0.00056280791057182,0.0351101870276377,-0.0267793527987479
"YER056C-A",-0.818196128879938,8.78915139750627,-4.51525071039064,0.000569343614684367,0.0351101870276377,-0.0272817194522208
"YPL107W",0.666967255834365,7.16760233860017,4.53977744748866,0.000544273776472874,0.0351101870276377,-0.0550399166516105
"YBL018C",0.814466760586063,7.60891832966338,4.54481408190816,0.000539268625511463,0.0351101870276377,-0.0634569721700275
"YKL001C",0.793296882091952,6.90981692000485,4.48992273694845,0.000596489395176452,0.0351101870276377,-0.0967915350946358
"YLR330W",0.722025220238563,7.02836857507398,4.49694778703401,0.000588828564528738,0.0351101870276377,-0.108726466911814
"YMR083W",-0.726971722272647,7.67870848404638,-4.49483285381081,0.000591124134223242,0.0351101870276377,-0.129261679433332
"YPL008W",0.75220587349222,6.7589865874566,4.4562466293073,0.0006346710031406,0.0355211029177078,-0.134206290181838
"YJR140C",0.652798783335286,7.02057697542136,4.48541040616901,0.000601464420816886,0.0351101870276377,-0.134594969944351
"YNL055C",-1.08028289281179,7.52109338406018,-4.46842162433189,0.000620583517107141,0.0351101870276377,-0.163222259693292
"YKL119C",0.617027467319315,7.17146971842156,4.48099219282603,0.000606377277244661,0.0351101870276377,-0.163714643465221
"YPR024W",0.795718217978872,7.10488289869388,4.46896381195301,0.00061996373290043,0.0351101870276377,-0.165097270521844
"YER060W",0.645561530151483,7.36683524316696,4.47768151315166,0.000610085798168939,0.0351101870276377,-0.183356762843206
"YKL120W",-1.06310936886538,8.76087373861953,-4.42079129800812,0.000677609780626466,0.0369139843600204,-0.190639174726753
"YDR140W",0.74374095315697,7.03908468266973,4.44807754619482,0.000644308327288859,0.0356768600376437,-0.195682797072746
"YMR178W",0.781152757944335,6.92412991567889,4.41377784694483,0.000686453338698162,0.0369139843600204,-0.234985070703242
"YER072W",-0.944534354030669,9.50301988906611,-4.37690559949221,0.000734948357823743,0.0369139843600204,-0.240545397986587
"YLR456W",0.841698511012553,6.5614990883709,4.35530151825196,0.000764993138058618,0.0375626365930628,-0.278579101161781
"YNL268W",-0.652982055860922,8.04637395946001,-4.3997753576136,0.000704468176428541,0.0369139843600204,-0.282652381123889
"YDR055W",-1.22026545357672,7.31807490395829,-4.39093690704026,0.000716090018809542,0.0369139843600204,-0.286697923273095
"YER147C",0.776941932548416,7.01042244742449,4.38214733641137,0.000727844065404202,0.0369139843600204,-0.308729714192933
"YNL065W",-0.930925139901564,8.07471389148071,-4.37817959686069,0.000733215108322759,0.0369139843600204,-0.311992556015165
"YDR308C",0.643443254642259,7.09213876841047,4.38543938140454,0.000723418541202629,0.0369139843600204,-0.324628851701354
"YFR011C",0.590744099751014,7.01727196206289,4.38062966952485,0.000729893683966967,0.0369139843600204,-0.325016967098482
"YDR046C",-0.811499925543312,8.63237336158674,-4.34970601679012,0.000772979593515884,0.0375626365930628,-0.327049769747229
"YBR162C",-0.734555498190408,7.93208780033428,-4.37498413161024,0.000737570484811166,0.0369139843600204,-0.331762886433368
"YMR238W",0.686910353792834,6.84243880418069,4.34028970291233,0.000786614291766348,0.0375626365930628,-0.358220511119637
"YDR281C",-0.740953666841457,7.13790618716544,-4.35692678541595,0.000762689393189255,0.0375626365930628,-0.363315185831649
"YIR002C",0.724256559508368,6.82639711279774,4.3276206074971,0.000805351601760903,0.0381077735196864,-0.374508098187333
"YDL037C",-1.83090094906254,8.77556679607213,-4.30597789026114,0.000838432973509923,0.0386198551072491,-0.380635223964968
"YOR111W",0.723287955661539,6.81167827965112,4.32053833685161,0.000816026184053447,0.038201028213467,-0.38577957312034
"YOR257W",0.680940645760854,7.01495836508609,4.34113184547733,0.000785384837435765,0.0375626365930628,-0.390984081681141
"YJL222W",0.74857910368423,6.59151339478609,4.26704992125965,0.000901507430101164,0.0394314804510635,-0.44035992923365
"YHR007C",-0.676590538011327,7.68381598220706,-4.31661582556766,0.00082200099133685,0.038201028213467,-0.451550196679475
"YBR164C",0.638077480104255,6.84174870460558,4.27426269447704,0.000889461877861274,0.0392343141887113,-0.479733892964622
"YLR363C",0.758257926257115,6.69793953648877,4.25230396019325,0.000926659587512721,0.0399308419318627,-0.482319322557928
"YPR082C",0.647339499688892,7.13593825974179,4.30002231582444,0.000847779848349032,0.0386769774518849,-0.483540295895434
"YMR108W",-1.0790010023295,8.99911569832123,-4.24465115546216,0.000939996828595334,0.040103963056055,-0.486899781188646
"YBL016W",-0.74219442010082,7.40199501170688,-4.29111185943764,0.000861965299600124,0.0386769774518849,-0.50131589964979
"YER043C",-0.792130687132026,8.5895582596897,-4.25137540981707,0.000928267410904012,0.0399308419318627,-0.504991435518481
"YLL063C",0.604734793078425,7.20976399708613,4.29163751839905,0.000861121696432037,0.0386769774518849,-0.510097126147583
"YER093C-A",0.752664524540683,7.3395562727643,4.27791192732504,0.000883430860607932,0.0392343141887113,-0.538684437978798
"YIR005W",0.74066533557957,6.81532007134519,4.22757232515269,0.000970479445370994,0.0402851819183193,-0.54883692424696
"YGR159C",-1.12955156759149,9.40870154449462,-4.19809144605084,0.0010255144884086,0.0402851819183193,-0.550593000349254
"YGR058W",0.836160228084761,6.9538209479221,4.21600847679187,0.000991695198509207,0.0402851819183193,-0.588437807255021
"YNL029C",0.75404001362929,6.68561034009021,4.18340016651122,0.00105412963063475,0.0402851819183193,-0.601671179285108
"YBL022C",0.626512067461516,7.11503933158392,4.2319174762981,0.000962628854905021,0.0402851819183193,-0.605519179797935
"YOL086C",-1.36230699768402,11.2531820729996,-4.16003033843749,0.00110135234514949,0.0402851819183193,-0.63108377578494
"YPL019C",-0.845319370159376,8.55170193219712,-4.17483763705798,0.00107118511061192,0.0402851819183193,-0.643328895563495
"YNL008C",0.726152504567577,6.90896122365652,4.17951240324097,0.00106183867004379,0.0402851819183193,-0.654763242699348
"YBR211C",0.574724569150812,7.03018031963696,4.19682394798187,0.00102795146172194,0.0402851819183193,-0.659871688035512
"YOR079C",0.779828869119577,6.88894506991817,4.16962078687777,0.00108171533713763,0.0402851819183193,-0.664473050182827
"YBR009C",-0.877572233613159,10.1766687557015,-4.12196029291171,0.00118298946931771,0.0409910496091717,-0.666931641841044
"YGR279C",-0.762387091033558,8.65830607384401,-4.15754081229866,0.00110650948040956,0.0402851819183193,-0.66749584647557
"YJL047C",0.734274760093762,6.77126403414138,4.15741137467508,0.0011067782928568,0.0402851819183193,-0.667633455438028
"YDL229W",-0.898691988959849,9.46117220152465,-4.12593200961346,0.00117418943192339,0.0409910496091717,-0.676279356989711
"YGL108C",0.662360844492042,7.63108588056236,4.20762967432627,0.00100736535850116,0.0402851819183193,-0.677525038175639
"YMR221C",0.739394288316091,7.25618902117825,4.19449745303947,0.00103244005111526,0.0402851819183193,-0.683915770953138
"YPL231W",-0.754663807898783,8.78289815551304,-4.14090552260234,0.00114161341479012,0.0406993001642643,-0.688241464267305
"YOR219C",0.631999328863962,6.95649821647248,4.16922065079508,0.00108252739677386,0.0402851819183193,-0.693218413569125
"YJL225C",0.946596713610315,6.49233099171076,4.10872821636339,0.00121279954655378,0.0409910496091717,-0.695052236832262
"YGR246C",0.634485007866535,7.03646916383896,4.17401128195165,0.00107284605623258,0.0402851819183193,-0.697756641218509
"YJR108W",0.693154194262668,7.28008282791075,4.189097646914,0.00104293598853704,0.0402851819183193,-0.699101705722101
"YLR034C",0.621307026500085,7.21172562006332,4.18033478424795,0.00106020314927916,0.0402851819183193,-0.71150892279893
"YDR371W",0.631217953696568,6.81292073602421,4.14121249626732,0.00114095537430179,0.0406993001642643,-0.713202118310332
"YDR079C-A",0.562336448406645,7.50451125820717,4.17855767030128,0.00106374066364253,0.0402851819183193,-0.733328701194096
"YPL135W",-1.09477501215355,9.50496595871904,-4.09005675429691,0.00125618215375198,0.0410645761041624,-0.735424943392118
"YDL098C",0.878593403109513,7.21527409812952,4.15748925678389,0.00110661654141913,0.0402851819183193,-0.737288730717206
"YJR136C",0.590306376212797,7.16126800706215,4.15290001736516,0.00111618943282419,0.0403455972072911,-0.758444173311379
"YHR074W",0.684152983425739,7.41159295693599,4.15810302298186,0.00110534267581893,0.0402851819183193,-0.764814206941089
"YNL325C",0.787683150282932,6.69037919389772,4.08341966127104,0.00127198448653067,0.0410645761041624,-0.775195469002298
"YJL052W",-0.912732795145209,7.30859767936439,-4.129392108397,0.00116657781274779,0.0409910496091717,-0.779165760728303
"YNR074C",0.610873976896447,7.08827518061836,4.12801102514539,0.00116960985813462,0.0409910496091717,-0.791903402827008
"YLR175W",-0.68883043867181,8.32039766932379,-4.10453078191815,0.00122241617362819,0.0410495237660304,-0.793198673123809
"YGL145W",0.68300950802705,6.70419655546257,4.0687753365839,0.00130757738586073,0.0410645761041624,-0.813733281374447
"YMR138W",0.861076016041945,6.99497180050958,4.09308986352845,0.00124902783927033,0.0410645761041624,-0.817109717845385
"YER101C",0.645447135691316,7.15443157483746,4.11606194895353,0.00119618352863445,0.0409910496091717,-0.820734434986352
"YMR267W",0.564321704418261,7.11910726449393,4.11024815166627,0.00120933646033352,0.0409910496091717,-0.832048869120997
"YER042W",0.916296522118036,6.51901051523978,4.02611722243571,0.00141719714998219,0.0410645761041624,-0.840798817489142
"YDR084C",0.891620752775505,6.59255792734832,4.03322235671474,0.0013983046521647,0.0410645761041624,-0.841913014041582
"YIL138C",0.671242368310577,7.11827816821525,4.10078041471265,0.00123107478939666,0.0410645761041624,-0.842324954927228
"YPR135W",0.91376904704541,6.28696449182122,4.01356527742313,0.00145121486960333,0.0410645761041624,-0.849712329427033
"YDR115W",0.585016814459778,7.47623693134402,4.10996252946213,0.00120998645829926,0.0409910496091717,-0.858176524624351
"YLR309C",0.732508690194546,6.9343028358808,4.06328683690678,0.00132117911355823,0.0410645761041624,-0.872377222068671
"YOR132W",0.663017341489737,6.69678718420227,4.03079700859599,0.00140472442469186,0.0410645761041624,-0.884348807715925
"YMR140W",0.687936173859027,7.24472747421182,4.08149010890407,0.00127661676947354,0.0410645761041624,-0.892823571982817
"YIL123W",-0.67157804833382,7.19627671657986,-4.06898018864015,0.00130707250802709,0.0410645761041624,-0.89873472831969
"YPL225W",0.611205596172974,7.57302479762027,4.08654228783815,0.00126452451776629,0.0410645761041624,-0.901566668235569
"YJL158C",-0.915625762986114,8.64336807360503,-4.02128124248902,0.00143020552574839,0.0410645761041624,-0.91051184366669
"YNR018W",-0.690263254300511,7.76745634305919,-4.06023627819596,0.00132880178020733,0.0410645761041624,-0.913200787445801
"YML104C",0.901492570066655,6.44739435427969,3.97938825551705,0.00154814642824364,0.0410645761041624,-0.9146138354683
"YPR196W",0.674918769896077,6.63124320226126,4.000117137227,0.00148859143907199,0.0410645761041624,-0.920773606985091
"YLR286C",-1.05911178082793,8.30125073867356,-4.02143056759766,0.00142980202755196,0.0410645761041624,-0.935625872011024
"YKR087C",0.539147979481501,7.35589381789129,4.06107638670822,0.00132669804368972,0.0410645761041624,-0.945073862734801
"YOR368W",0.647352923155701,7.03619554008811,4.03410938557871,0.00139596425403187,0.0410645761041624,-0.952287760217911
"YKL005C",0.566222876050304,7.71330700493286,4.05339706068087,0.00134605591755151,0.0410645761041624,-0.959657916967187
"YBR171W",0.660268246193298,6.91054810528077,4.01626857065603,0.00144381845763481,0.0410645761041624,-0.959993874803152
"YJR032W",0.613144621409282,7.05115886128941,4.03199468698407,0.00140155046177937,0.0410645761041624,-0.96070974110653
"YNL138W-A",0.692677075069222,7.16586849421469,4.0382127062865,0.00138518993853121,0.0410645761041624,-0.961268154974705
"YER166W",0.629087583836099,7.00823134431288,4.01909290918485,0.00143613213246321,0.0410645761041624,-0.97654584146499
"YPL100W",0.616744429921273,7.35765394689658,4.04044959597887,0.00137935237550236,0.0410645761041624,-0.980486534922937
"YJL179W",0.602645796460443,7.33407050988506,4.03777977688575,0.00138632266888221,0.0410645761041624,-0.984475096184314
"YMR034C",1.05403267635752,6.12536621122916,3.937453950177,0.00167620208373353,0.0410645761041624,-0.989365414643268
"YKL029C",-1.42065398872147,8.41311490276802,-3.9807393160621,0.00154419141449334,0.0410645761041624,-0.99011290280887
"YGR254W",-1.29582645799169,8.79774010118888,-3.96483006481341,0.00159142731771065,0.0410645761041624,-0.99319101389895
"YPL042C",0.622120970571503,7.09379894600927,4.01665715484147,0.00144275844385917,0.0410645761041624,-0.995937748947181
"YPR073C",0.6156374592836,6.88163231719443,3.99143544192444,0.00151324331998815,0.0410645761041624,-1.00030860182573
"YLR040C",-0.811807098559484,7.97734787869876,-4.00236087446348,0.00148228748152383,0.0410645761041624,-1.00184274036616
"YNR032C-A",0.691429541802829,7.6191963165795,4.0294649340288,0.00140826321060683,0.0410645761041624,-1.00432554852848
"YDR416W",0.678515026893007,7.20239618669616,4.01085220819226,0.00145867709104751,0.0410645761041624,-1.01817873718764
"YOR124C",0.648943731433887,6.81859118821706,3.96928162361841,0.00157806304620581,0.0410645761041624,-1.02228078333941
"YMR116C",-0.806020438808287,9.60392350500177,-3.92443344006296,0.00171813080437917,0.0410645761041624,-1.02378712869083
"YIL140W",1.09501822168947,6.21941675294403,3.91091673367675,0.00176279359342571,0.0410645761041624,-1.02624492460546
"YEL046C",-1.04130097048613,10.5463647651878,-3.90560351171109,0.00178067346716694,0.0411038998006747,-1.03197116752093
"YDR493W",0.746522904856631,7.93655239816833,4.00424840256403,0.0014770055156573,0.0410645761041624,-1.03330756552969
"YBR031W",-0.86232492271591,9.42153345177896,-3.92281948422148,0.00172340230859841,0.0410645761041624,-1.03518499375781
"YJR137C",0.884315609934811,7.05126834398013,3.97380505210586,0.00156460072303778,0.0410645761041624,-1.04273365259175
"YCL005W-A",1.06294422869195,9.68832402948996,3.91918721826465,0.00173532662917785,0.0410645761041624,-1.04279883968753
"YMR089C",0.547416492279687,7.14227532161118,3.99642756561013,0.00149901738694021,0.0410645761041624,-1.0446720686041
"YHR061C",0.684256654196331,7.19829760319223,3.99468892807501,0.00150395632051708,0.0410645761041624,-1.04626145935089
"YOR131C",0.687325926472918,6.6311913061043,3.92744531402664,0.00170833749420797,0.0410645761041624,-1.04851549794837
"YPL226W",-0.744827747455232,7.88526319759568,-3.97617946229844,0.00155758130041689,0.0410645761041624,-1.05831043990513
"YNL214W",0.894482832892065,6.49832131626898,3.89598368583558,0.00181351910594287,0.0411038998006747,-1.06628384247091
"YNR019W",-0.701348994693461,6.86808394472795,-3.9434965987133,0.00165710069392692,0.0410645761041624,-1.06994018054926
"YDR156W",-0.603018676614324,8.53709527765229,-3.94066744431657,0.00166601602971042,0.0410645761041624,-1.0713529023651
"YER062C",-0.696736145845784,7.20932731995705,-3.97300962352298,0.00156695947194661,0.0410645761041624,-1.07198691901137
"YGL021W",0.655781760097185,6.66933911200042,3.92072147325506,0.00173027957953448,0.0410645761041624,-1.07358165548567
"YKL058W",0.604513168994087,7.49024344575873,3.99063050102017,0.00151555005953111,0.0410645761041624,-1.07764825670958
"YPR172W",0.672937474694459,6.84508622329424,3.93407878707822,0.00168696923717288,0.0410645761041624,-1.09107756471861
"YML037C",0.751314433906944,6.51622895355691,3.88737034604658,0.00184345372796946,0.0411810156827513,-1.09385642426478
"YBL091C",0.569589134671842,7.11721544664344,3.96284842789778,0.00159741372895934,0.0410645761041624,-1.10161375049187
"YOR226C",-0.657926771441918,8.10602795846192,-3.94424163751742,0.00165476103349387,0.0410645761041624,-1.10380942847779
"YGL233W",0.524764682127682,7.15195976242226,3.96361494693583,0.00159509538886393,0.0410645761041624,-1.10710182721735
"YKL137W",0.671688782897009,7.22180502302434,3.95836453358003,0.00161104458575419,0.0410645761041624,-1.11779168180379
"YOR080W",0.868466079051143,6.33555996265992,3.85592224927126,0.00195710307987556,0.0412865058146055,-1.11890823169786
"YDL157C",0.660585228151739,6.85229432220755,3.91909118632269,0.00173564303402036,0.0410645761041624,-1.11898003620972
"YLR036C",0.778442918213573,6.6436464890666,3.88300676187225,0.00185881113125834,0.0412865058146055,-1.1227460721371
"YGR024C",0.595744439571926,7.20741240213795,3.95365113567066,0.00162550156631815,0.0410645761041624,-1.12856347176737
"YFL029C",0.562371104134128,7.28984650314156,3.95841706957965,0.00161088419082299,0.0410645761041624,-1.12932294279105
"YLR021W",0.60632616366957,6.94614927987206,3.92268049731787,0.00172385704092063,0.0410645761041624,-1.14088339099225
"YLR333C",-0.589358226886149,8.12097223485579,-3.91614673583336,0.00174537307244382,0.0410645761041624,-1.15583743493293
"YGL185C",0.737887215753178,6.61561045149376,3.86097446433232,0.00193837336554204,0.0412865058146055,-1.16057769359856
"YMR208W",0.613613671867348,7.04308656619982,3.92157257420311,0.00172748629588497,0.0410645761041624,-1.16322889624374
"YEL064C",0.629550985664695,6.89356450657429,3.89833920240082,0.00180541965698371,0.0411038998006747,-1.17009330712893
"YFR049W",0.618997106171441,7.02425241536912,3.91488891381739,0.00174954658122014,0.0410645761041624,-1.17074964828212
"YOR107W",-0.7406942158254,6.91861945785435,-3.89061896414103,0.00183210465970347,0.0411038998006747,-1.17469744911037
"YNL005C",0.594387564172966,7.75138590640439,3.93516521313092,0.00168349571143664,0.0410645761041624,-1.17550687560498
"YGL067W",0.606435738313643,7.2140926377852,3.92565841670644,0.00171414079885089,0.0410645761041624,-1.18049598121263
"YBL050W",0.539043324618981,7.40653259812477,3.93279264246006,0.00169109078620616,0.0410645761041624,-1.18375538595592
"YLL066C",0.695979848607168,6.74418311975348,3.85850840273388,0.00194749263467317,0.0412865058146055,-1.1983942762523
"YGR212W",0.620742614029547,6.67633960590746,3.85367220921736,0.00196550389233063,0.0412865058146055,-1.19889610977432
"YNL078W",-0.613813201014436,7.62400014293109,-3.91078017582276,0.00176325082650106,0.0410645761041624,-1.19912163990661
"YHR207C",0.614337274622361,7.18750367813874,3.90328010775262,0.00178855028989838,0.0411038998006747,-1.21774222191495
"YLR228C",0.934870215192296,6.40894447734319,3.7995386113915,0.00217910905704669,0.0412865058146055,-1.22175856898071
"YGL226C-A",0.583555833182507,7.44636568804772,3.91234406667255,0.0017580217437708,0.0410645761041624,-1.22185646687603
"YNL137C",0.528625418353373,7.08451523583464,3.89566958367993,0.0018146019507426,0.0411038998006747,-1.22284372468055
