,c1,c2,c3,c4,c5,t1,t2,t3,t4,t5,t6
YLR020C,2.4927536231884058,2.5397301349325336,3.2403798100949524,2.9605197401299352,2.571214392803598,2.5472263868065967,2.3803098450774614,2.3818090954522737,2.129935032483758,1.7776111944027986,2.499250374812594
YLR021W,2.4322838580709645,3.187906046976512,2.2238880559720138,2.3248375812093953,2.974512743628186,3.0539730134932532,3.3793103448275863,3.1904047976011993,4.140429785107446,3.0134932533733134,3.4607696151924037
YLR022C,4.355322338830585,3.8415792103948028,4.754122938530735,3.7466266866566715,3.730134932533733,3.430784607696152,4.5952023988006,5.6276861569215395,3.8885557221389306,3.6956521739130435,5.201899050474762
YLR023C,3.164417791104448,3.629185407296352,3.7851074462768617,4.084457771114443,4.159420289855072,3.2478760619690155,3.181909045477261,3.9585207396301847,2.997501249375312,2.47976011994003,3.7741129435282357
YLR024C,1.287856071964018,1.191904047976012,0.9325337331334332,1.0044977511244377,1.2353823088455773,1.1384307846076962,1.497751124437781,1.4802598700649676,1.4022988505747127,1.1159420289855073,1.7671164417791105
YLR025W,2.23488255872064,2.658670664667666,3.063968015992004,3.349825087456272,2.2723638180909544,2.1954022988505746,2.71864067966017,3.304847576211894,3.2338830584707647,2.5817091454272862,3.5762118940529737
YLR026C,2.36031984007996,2.334832583708146,2.5907046476761617,2.841079460269865,3.181409295352324,3.807096451774113,3.658170914542729,4.086456771614193,3.739130434782609,3.532233883058471,3.818590704647676
YLR027C,7.0009995002498755,7.4832583708145926,7.969015492253873,6.851574212893553,4.495252373813093,6.40279860069965,8.465767116441778,8.223388305847076,7.464767616191904,7.999500249875062,7.929535232383808
YLR028C,3.834582708645677,5.097451274362818,5.057471264367816,4.772613693153423,5.503248375812094,7.539230384807596,7.740629685157422,5.6121939030484755,5.691654172913543,4.318340829585208,6.509245377311344
YLR029C,35.86856571714143,45.09545227386307,44.938530734632685,47.78810594702649,41.428285857071465,23.061969015492252,28.45127436281859,26.640679660169916,19.106946526736632,20.69415292353823,25.247876061969016
YLR032W,1.1979010494752624,1.2948525737131433,1.9000499750124937,1.5097451274362819,1.8650674662668665,2.2188905547226385,1.800599700149925,2.367816091954023,2.495752123938031,1.7386306846576711,2.4092953523238383
YLR033W,2.2958520739630184,3.156921539230385,2.420789605197401,2.1939030484757622,2.340829585207396,2.179910044977511,2.5722138930534735,2.365817091454273,1.9100449775112445,2.0739630184907547,2.1444277861069465
YLR034C,2.3023488255872064,3.0484757621189407,3.7661169415292353,3.377311344327836,3.0594702648675662,3.7261369315342328,4.535232383808096,4.4387806096951525,4.0789605197401295,4.422788605697152,4.151424287856072
YLR035C,1.4932533733133433,1.2358820589705148,1.2278860569715142,1.0154922538730635,1.239880059970015,1.488255872063968,1.5897051474262869,1.64167916041979,1.5877061469265368,1.357321339330335,2.2073963018490756
YLR036C,1.9150424787606197,1.3468265867066467,1.3713143428285857,1.9960019990004998,1.5847076461769116,1.9925037481259371,2.1399300349825086,2.5902048975512244,1.6976511744127936,1.946526736631684,2.3343328335832085
YLR037C,1.4852573713143429,1.4182908545727135,1.4507746126936532,1.1479260369815092,1.3808095952023989,1.8050974512743627,1.9230384807596201,2.111944027986007,1.4992503748125936,1.5742128935532234,2.6401799100449774
YLR038C,2.265367316341829,3.498750624687656,3.316841579210395,3.1999000499750125,2.8815592203898053,3.375312343828086,4.744127936031984,4.05247376311844,3.9695152423788107,4.52823588205897,4.333333333333333
YLR039C,2.212393803098451,2.229385307346327,2.1484257871064467,3.288855572213893,3.2553723138430786,2.845577211394303,2.7306346826586707,2.6251874062968517,2.3938030984507748,2.6201899050474764,2.9280359820089954
YLR040C,7.284357821089455,6.916041979010495,7.818590704647677,7.906046976511744,5.56271864067966,3.6191904047976013,5.0499750124937535,3.554222888555722,3.7241379310344827,2.796601699150425,4.857571214392804
YLR042C,4.614192903548226,7.131934032983509,6.454772613693153,7.693153423288356,8.279860069965018,6.917541229385307,7.475262368815592,6.106446776611694,6.451774112943529,5.103448275862069,6.739630184907546
YLR043C,4.515742128935532,4.960019990004998,4.918540729635183,7.325337331334333,5.453773113443279,6.716141929035483,6.742628685657172,5.31384307846077,5.714142928535732,6.372813593203398,6.785107446276862
YLR044C,20.843078460769615,25.184907546226885,25.678660669665167,27.163418290854572,21.667166416791606,10.296851574212894,10.231384307846078,11.717141429285357,9.154422788605697,10.134432783608196,13.08495752123938
YLR045C,1.7071464267866068,1.766616691654173,1.7671164417791105,1.4612693653173414,2.0669665167416293,2.0209895052473765,2.215392303848076,2.201399300349825,1.8505747126436782,1.8485757121439281,2.4352823588205896
YLR046C,2.2628685657171412,1.5297351324337831,1.9075462268865566,1.5197401299350324,1.5722138930534733,2.155422288855572,2.2188905547226385,1.6671664167916043,1.6871564217891055,1.9020489755122438,2.1939030484757622
YLR047C,1.304847576211894,1.553223388305847,1.7246376811594204,0.9715142428785607,1.2288855572213893,1.3638180909545228,1.3503248375812094,1.5232383808095953,1.2353823088455773,1.0794602698650675,1.5837081459270366
YLR048W,11.402298850574713,16.052473763118442,13.928035982008996,14.087456271864069,11.875562218890554,5.695652173913044,7.388805597201399,8.990004997501249,5.376311844077961,6.176911544227886,7.43328335832084
YLR049C,1.8030984507746126,1.504247876061969,1.1014492753623188,1.4272863568215892,1.681159420289855,1.7106446776611695,1.5687156421789106,1.8340829585207397,1.3338330834582708,1.4042978510744628,1.7646176911544227
YLR050C,4.0299850074962515,4.583708145927036,4.139930034982509,5.5722138930534735,6.0454772613693155,6.278360819590205,6.540729635182409,4.849075462268866,5.074962518740629,4.150924537731134,6.091954022988506
YLR051C,4.990504747626187,5.874062968515742,6.066966516741629,5.128935532233883,5.68815592203898,4.639180409795102,5.1544227886056975,5.425287356321839,3.8480759620189904,3.713143428285857,5.124437781109445
YLR052W,2.754622688655672,4.863068465767117,4.52623688155922,3.442278860569715,2.9630184907546226,2.3513243378310844,2.47376311844078,2.893053473263368,2.1914042978510744,2.151424287856072,2.4582708645677163
YLR055C,2.6196901549225386,3.359320339830085,3.548225887056472,2.570214892553723,3.71664167916042,3.4417791104447777,3.914542728635682,3.8050974512743627,4.047976011994003,3.9195402298850577,3.63568215892054
YLR056W,3.865567216391804,3.6186906546726636,4.417791104447776,6.32583708145927,6.480259870064968,3.3483258370814593,3.5017491254372812,4.030484757621189,3.23688155922039,4.545727136431784,4.695652173913044
YLR057W,3.499750124937531,4.124937531234383,3.3918040979510247,5.401299350324837,4.929035482258871,4.40679660169915,4.383808095952024,4.010494752623688,4.480759620189905,2.896551724137931,4.890054972513743
YLR058C,2.9550224887556222,4.63168415792104,3.5602198900549724,3.4907546226886557,3.8215892053973013,3.051974012993503,3.4952523738130936,4.1344327836081955,2.3788105947026486,2.7456271864067965,3.571214392803598
YLR059C,5.850574712643678,7.145427286356822,5.339330334832583,7.24087956021989,7.667666166916542,7.333833083458271,6.443778110944527,6.6521739130434785,5.174912543728136,5.586706646676662,7.060469765117441
YLR060W,5.287356321839081,7.403798100949525,7.613193403298351,7.2433783108445775,6.377811094452774,5.952523738130934,7.44127936031984,6.643178410794603,4.95152423788106,5.081959020489755,7.184407796101949
YLR061W,15.841579210394803,18.887556221889056,20.189905047476262,21.55322338830585,21.290854572713645,10.166916541729135,12.07896051974013,13.019990004997501,10.401299350324837,9.830084957521239,12.877561219390305
YLR063W,3.9890054972513744,3.6741629185407296,4.422788605697152,6.227886056971514,7.844577711144428,7.075962018990505,6.285857071464268,6.178410794602699,4.607696151924038,4.401799100449775,5.919540229885057
YLR064W,3.7991004497751124,3.898050974512744,4.04447776111944,4.5812093953023485,3.542728635682159,3.5667166416791605,4.059970014992504,3.4907546226886557,2.8055972013993005,2.972013993003498,3.7351324337831087
YLR065C,2.2438780609695153,3.4257871064467764,2.7781109445277363,2.6751624187906047,2.348825587206397,2.347826086956522,3.051974012993503,2.63768115942029,2.5742128935532236,2.3758120939530234,3.7051474262868567
YLR066W,2.100449775112444,2.0964517741129436,1.990504747626187,2.201399300349825,2.372313843078461,2.465767116441779,2.8000999500249875,2.738630684657671,2.438280859570215,2.2768615692153924,2.5282358820589703
YLR068W,2.634182908545727,3.740129935032484,2.869565217391304,2.292353823088456,3.0424787606196904,3.4237881059470263,3.6101949025487254,3.63368315842079,2.8845577211394304,1.949025487256372,2.6196901549225386
YLR069C,2.0154922538730635,2.2433783108445775,1.774112943528236,1.7001499250374812,1.9670164917541229,2.2218890554722637,3.0219890054972516,2.76511744127936,1.7411294352823588,1.9930034982508746,3.0674662668665666
YLR070C,1.08095952023988,1.6231884057971016,1.3643178410794603,1.685657171414293,1.91904047976012,3.2783608195902048,3.235882058970515,3.1849075462268868,2.3118440779610197,2.421289355322339,3.083458270864568
YLR071C,3.287856071964018,3.4852573713143427,3.0129935032483757,3.5357321339330334,2.6111944027986005,2.7061469265367317,2.945527236381809,3.578710644677661,2.5097451274362816,2.663168415792104,3.050974512743628
YLR072W,1.72063968015992,1.9065467266366816,2.0739630184907547,2.818090954522739,1.4752623688155921,2.084457771114443,2.268865567216392,2.084457771114443,1.9730134932533734,1.9835082458770614,2.1724137931034484
YLR073C,6.313343328335832,9.017991004497752,6.988505747126437,8.16791604197901,8.612693653173414,6.1744127936031985,5.876061969015492,4.435782108945527,3.571214392803598,3.0424787606196904,4.302348825587206
YLR074C,19.496751624187905,24.932033983008495,22.52623688155922,29.041479260369815,26.982508745627186,17.81409295352324,15.628685657171415,16.881559220389803,9.153423288355823,9.124437781109446,11.760619690154922
YLR075W,39.57771114442779,49.529735132433785,50.86356821589205,55.077461269365315,48.48975512243878,32.79710144927536,40.82608695652174,38.837081459270365,28.29535232383808,33.49125437281359,35.578210894552726
YLR077W,19.820589705147427,20.867066466766616,20.52423788105947,35.62768615692154,39.70014992503748,50.28135932033983,51.95952023988006,44.78060969515242,42.379810094952525,39.11344327836082,47.190904547726134
YLR078C,1.9640179910044977,2.247376311844078,2.863568215892054,2.1754122938530736,2.339330334832584,2.152423788105947,2.3193403298350823,3.1479260369815094,1.6336831584207896,2.218390804597701,2.753623188405797
YLR079W,5.055972013993004,5.8300849575212395,5.777111444277861,6.395302348825587,5.717141429285357,3.241879060469765,4.642178910544728,4.620189905047476,4.64367816091954,4.206896551724138,5.053973013493254
YLR080W,2.2288855572213895,1.8340829585207397,1.6431784107946028,2.524737631184408,3.476261869065467,2.622688655672164,2.528735632183908,2.899550224887556,2.04047976011994,2.5932033983008496,3.7946026986506745
YLR082C,1.60119940029985,1.554222888555722,1.5057471264367817,1.5977011494252873,1.5027486256871565,1.5947026486756621,1.4787606196901548,1.8215892053973013,1.3738130934532733,1.6966516741629185,1.8065967016491755
YLR083C,1.8125937031484258,3.5142428785607196,2.7436281859070464,2.5992003998001,2.584207896051974,2.1239380309845077,2.3728135932033982,2.4022988505747125,2.231384307846077,2.1489255372313845,2.8555722138930535
YLR084C,3.1254372813593205,3.8790604697651174,4.173413293353323,4.407296351824088,3.579210394802599,2.843578210894553,2.68215892053973,2.630184907546227,2.6271864067966018,2.2768615692153924,3.550724637681159
YLR085C,3.2308845577211396,3.335832083958021,2.741129435282359,2.710144927536232,3.4022988505747125,2.83808095952024,3.8540729635182407,3.156421789105447,3.31784107946027,3.130434782608696,3.0609695152423786
YLR086W,1.9575212393803099,2.2243878060969515,2.049975012493753,2.168415792103948,2.339330334832584,2.872063968015992,2.2783608195902048,3.3553223388305846,2.15592203898051,2.289855072463768,2.739130434782609
YLR087C,1.6666666666666667,1.11944027986007,1.2978510744627687,1.2298850574712643,1.8110944527736133,1.2233883058470765,1.424287856071964,1.6916541729135433,1.1904047976011993,1.357321339330335,1.6826586706646676
YLR088W,1.760119940029985,1.5772113943028485,1.6841579210394804,1.5412293853073464,1.4102948525737131,1.6391804097951024,1.4377811094452773,1.9215392303848076,1.513743128435782,1.7546226886556722,1.5677161419290355
YLR089C,2.3323338330834584,2.505247376311844,3.3833083458270865,3.8525737131434283,3.137431284357821,2.3018490754622687,2.68215892053973,2.7316341829085458,2.4012993503248374,2.0859570214892553,3.0424787606196904
YLR090W,2.1659170414792603,2.8855572213893055,2.7476261869065466,2.752623688155922,3.2458770614692654,2.36431784107946,3.8115942028985508,4.071964017991005,2.1484257871064467,2.6201899050474764,3.4612693653173414
YLR091W,3.282358820589705,2.7041479260369816,3.886056971514243,4.442278860569715,4.095452273863068,4.95552223888056,6.210894552723638,5.691654172913543,4.733633183408296,4.331334332833583,6.668165917041479
YLR093C,2.72063968015992,2.4802598700649674,3.4337831084457773,3.9270364817591203,3.2948525737131433,3.8330834582708646,3.4007996001999,3.4927536231884058,2.44527736131934,2.488255872063968,3.47776111944028
YLR094C,4.536231884057971,5.0034982508745625,4.446276861569215,5.549725137431285,4.976511744127936,4.226386806596702,4.248375812093953,5.030484757621189,3.666166916541729,3.2208895552223886,4.727136431784108
YLR095C,1.27936031984008,1.8750624687656172,2.102448775612194,2.107446276861569,1.7636181909045476,2.112943528235882,2.327336331834083,2.869065467266367,1.9805097451274363,2.2783608195902048,1.9515242378810596
YLR096W,1.6626686656671663,1.8535732133933034,2.4357821089455274,1.778110944527736,1.8960519740129935,2.0879560219890054,1.301849075462269,2.0209895052473765,2.3458270864567714,1.421289355322339,2.945527236381809
YLR097C,2.4257871064467764,2.2328835582208897,2.68415792103948,2.4342828585707146,1.969015492253873,2.7071464267866068,2.6541729135432286,2.948025987006497,2.8505747126436782,2.2583708145927037,2.4652673663168416
YLR099C,2.4772613693153422,2.9090454772613694,3.24287856071964,3.9080459770114944,2.765617191404298,3.1434282858570715,3.7781109445277363,3.5337331334332833,2.8565717141429285,3.2193903048475763,3.469265367316342
YLR099W-A,2.843078460769615,3.455272363818091,3.6721639180409795,4.811094452773613,4.047976011994003,3.922538730634683,4.0,4.703648175912044,4.056971514242878,3.7971014492753623,4.451274362818591
YLR100W,2.0419790104947526,2.0644677661169415,2.795102448775612,2.1464267866066966,2.5672163918040978,2.4887556221889056,2.7586206896551726,2.264367816091954,2.1414292853573214,2.1594202898550723,2.8500749625187405
YLR102C,1.5552223888055972,1.5677161419290355,1.2028985507246377,1.5072463768115942,1.8215892053973013,1.5972013993003498,2.029985007496252,2.44327836081959,2.3203398300849574,1.6851574212893554,1.9270364817591203
YLR103C,0.8540729635182409,1.3743128435782108,1.351824087956022,1.357321339330335,1.870064967516242,1.5247376311844079,1.5537231384307846,1.632183908045977,1.4577711144427785,1.4922538730634682,2.0699650174912545
YLR104W,2.063968015992004,2.3128435782108947,2.110944527736132,2.8480759620189904,2.8590704647676164,2.3803098450774614,3.524737631184408,3.3458270864567714,3.0129935032483757,2.427286356821589,3.259870064967516
YLR105C,7.541729135432284,8.386306846576712,8.148925537231385,13.689655172413794,9.478760619690155,12.543728135932033,18.999000499750125,14.215892053973013,15.917541229385307,20.633183408295853,18.229385307346327
YLR106C,3.3878060969515245,3.84407796101949,3.6991504247876064,3.545727136431784,3.185907046476762,2.9315342328835583,2.7261369315342328,3.951024487756122,2.63768115942029,1.8810594702648675,2.9340329835082457
YLR107W,3.264367816091954,3.4322838580709645,3.658170914542729,2.9570214892553723,2.9130434782608696,1.6671664167916043,2.248375812093953,2.733133433283358,2.4582708645677163,1.7946026986506747,2.469265367316342
YLR108C,1.6121939030484758,2.7241379310344827,3.470264867566217,3.3768115942028984,3.9110444777611195,2.4347826086956523,3.764617691154423,2.8745627186406795,3.2018990504747626,2.660669665167416,4.3788105947026486
YLR109W,25.137931034482758,22.383308345827086,27.205897051474263,28.535732133933035,22.197901049475263,33.4007996001999,21.535232383808097,19.375812093953023,25.711144427786106,19.310844577711144,28.847576211894054
YLR110C,81.35382308845577,96.68165917041479,105.183908045977,78.9640179910045,64.79160419790105,31.500749625187407,40.657171414292854,35.4567716141929,36.85707146426787,44.76211894052974,53.883558220889554
YLR113W,5.560219890054973,7.711144427786107,7.1344327836081955,7.559220389805097,7.850574712643678,6.7346326836581705,8.187406296851574,8.108445777111445,8.373313343328336,6.56471764117941,8.390304847576212
YLR114C,3.0624687656171914,3.474762618690655,2.734632683658171,2.6691654172913544,2.7981009495252374,2.142928535732134,2.752623688155922,3.4642678660669666,2.6616691654172913,3.866566716641679,2.9845077461269365
YLR115W,1.950024987506247,1.6841579210394804,3.0104947526236883,2.1124437781109444,2.524737631184408,1.895552223888056,2.0089955022488755,2.8470764617691153,1.8330834582708646,1.5597201399300349,1.7326336831584208
YLR116W,3.7791104447776114,4.68815592203898,4.392303848075962,3.7116441779110443,4.863568215892054,4.790604697651174,5.308845577211394,5.225887056471764,3.5857071464267865,3.4612693653173414,5.055972013993004
YLR117C,2.1234382808595704,3.259870064967516,2.6166916541729135,2.752623688155922,3.3513243378310844,2.2488755622188905,3.336831584207896,2.9560219890054973,2.8405797101449277,3.616191904047976,3.7316341829085458
YLR118C,0.9900049975012494,1.8775612193903048,1.7686156921539231,1.3618190904547727,2.134432783608196,1.894552723638181,1.4117941029485257,2.4072963518240877,1.3878060969515242,1.6826586706646676,2.553223388305847
YLR119W,1.3483258370814593,1.7641179410294852,1.8150924537731135,1.0719640179910046,1.399800099950025,1.4502748625687156,1.6376811594202898,1.407296351824088,1.7091454272863569,1.6211894052973512,1.6446776611694154
YLR120C,2.672663668165917,4.0499750124937535,3.8360819590204898,3.3303348325837083,3.656671664167916,2.449275362318841,3.9665167416291855,4.373813093453274,3.2563718140929536,3.3108445777111446,3.7251374312843577
YLR121C,1.9925037481259371,3.0414792603698153,2.6206896551724137,2.836581709145427,2.342328835582209,2.054472763618191,2.182908545727136,1.984007996001999,2.1174412793603197,2.7051474262868567,2.449775112443778
YLR126C,1.2833583208395802,2.0239880059970017,1.8365817091454273,1.301849075462269,1.7321339330334833,2.248375812093953,2.7481259370314843,1.9055472263868065,2.0929535232383807,2.0354822588705646,2.287856071964018
YLR127C,1.2043978010994503,1.3398300849575213,1.8090954522738631,1.688655672163918,1.3483258370814593,0.9875062468765617,1.4652673663168416,1.3288355822088955,1.0004997501249375,1.0619690154922539,1.6841579210394804
YLR128W,1.2223888055972014,1.7181409295352323,1.6281859070464768,1.3618190904547727,2.3968015992004,1.617191404297851,1.8890554722638682,2.0364817591204396,1.4437781109445278,1.2178910544727637,1.767616191904048
YLR129W,3.604697651174413,4.8365817091454275,5.482258870564718,3.438280859570215,3.2978510744627685,3.4117941029485257,3.467766116941529,4.303848075962019,3.185907046476762,2.649175412293853,3.6196901549225386
YLR130C,5.880059970014993,7.560219890054973,6.84607696151924,5.3233383308345825,4.907046476761619,3.397801099450275,4.213393303348326,4.287356321839081,2.9565217391304346,3.4972513743128437,4.187406296851575
YLR131C,2.293353323338331,2.7801099450274864,2.4942528735632186,2.3278360819590205,2.5947026486756624,2.1459270364817593,3.2203898050974513,3.032983508245877,2.4227886056971513,2.6691654172913544,2.9095452273863067
YLR132C,1.6891554222888556,1.1624187906046977,1.225887056471764,1.089455272363818,1.3323338330834582,1.3448275862068966,1.4807596201899051,1.6401799100449774,1.9475262368815591,1.7821089455272363,1.6296851574212894
YLR133W,1.5972013993003498,1.7951024487756122,1.9335332333833084,1.3733133433283358,1.7946026986506747,2.050974512743628,1.9920039980009996,1.7016491754122938,1.1894052973513243,1.9685157421289354,2.542728635682159
YLR134W,2.44527736131934,2.542728635682159,2.4642678660669666,2.3023488255872064,2.1669165417291354,2.43928035982009,2.0424787606196904,2.3278360819590205,2.208895552223888,2.081959020489755,2.575712143928036
YLR135W,1.3093453273363318,1.2858570714642679,1.3973013493253372,1.2998500749625188,1.1964017991004499,1.357321339330335,1.063968015992004,1.8445777111444277,1.497751124437781,1.1239380309845077,1.8590704647676162
YLR136C,1.280359820089955,1.9145427286356822,2.463768115942029,1.826086956521739,2.0994502748625687,2.863568215892054,3.8610694652673665,3.473263368315842,3.361319340329835,2.6816591704147927,3.4887556221889056
YLR137W,1.8705647176411795,2.5937031484257873,2.0099950024987505,3.105447276361819,2.5372313843078462,3.0794602698650673,3.605697151424288,3.8800599700149925,3.1984007996001997,3.203398300849575,3.8530734632683656
YLR138W,2.2723638180909544,2.132933533233383,2.0604697651174413,2.28535732133933,2.0449775112443778,1.696151924037981,2.3568215892053974,3.2498750624687656,2.3308345827086456,2.1999000499750125,3.0334832583708145
YLR139C,2.125937031484258,3.2758620689655173,3.2433783108445775,3.0134932533733134,3.075462268865567,3.3563218390804597,3.6391804097951024,4.148925537231384,4.43128435782109,4.291854072963519,4.815592203898051
YLR141W,4.321339330334832,4.4767616191904045,4.693153423288356,6.448775612193903,4.96351824087956,6.26736631684158,5.815592203898051,6.139930034982509,6.6656671664167915,5.636181909045478,7.775112443778111
YLR142W,1.3233383308345827,1.2903548225887056,1.4927536231884058,1.4747626186906546,1.5462268865567217,1.863568215892054,1.7521239380309845,1.985007496251874,1.606696651674163,1.5467266366816592,1.9865067466266866
YLR143W,2.493753123438281,3.212893553223388,4.350824587706147,2.500749625187406,2.7261369315342328,1.68215892053973,2.891054472763618,3.316841579210395,2.4627686156921538,2.2978510744627685,3.3258370814592704
YLR144C,1.6446776611694154,2.4962518740629687,2.659670164917541,1.369815092453773,1.4737631184407796,1.5497251374312844,1.6316841579210395,2.5707146426786607,1.528735632183908,1.7636181909045476,2.39880059970015
YLR145W,2.156421789105447,2.447776111944028,2.130434782608696,2.217391304347826,2.603698150924538,2.2518740629685157,2.504247876061969,2.3598200899550226,2.269865067466267,1.9660169915042478,2.444277861069465
YLR146C,2.0104947526236883,2.130934532733633,2.1519240379810096,1.9245377311344327,1.793103448275862,1.7586206896551724,2.391304347826087,2.6166916541729135,1.6756621689155422,1.8505747126436782,2.5132433783108445
YLR146W-A,2.95952023988006,3.7006496751624187,3.32183908045977,2.787606196901549,3.422288855572214,2.812593703148426,4.1054472763618195,3.3598200899550226,3.4332833583208395,2.9940029985007497,3.5902048975512244
YLR147C,2.8755622188905545,3.6441779110444776,4.406296851574213,4.172913543228386,4.546226886556721,4.490254872563718,4.72263868065967,4.618190904547726,4.024487756121939,3.5877061469265366,5.68615692153923
YLR148W,1.7451274362818592,1.287856071964018,2.367816091954023,0.9815092453773113,1.777111444277861,1.6851574212893554,2.008495752123938,1.7756121939030485,1.8225887056471763,1.2938530734632683,2.0689655172413794
YLR150W,10.288855572213894,15.387806096951524,12.744127936031983,15.980009995002499,14.746126936531734,9.546226886556722,9.938530734632684,10.941529235382308,8.415792103948027,8.353823088455773,9.347826086956522
YLR151C,2.0364817591204396,2.2393803098450773,2.0964517741129436,2.019990004997501,1.854072963518241,2.568215892053973,2.708645677161419,4.0279860069965014,2.5472263868065967,2.4247876061969014,3.7011494252873565
YLR152C,1.7691154422788606,2.108945527236382,2.1974012993503247,1.8730634682658671,1.8065967016491755,1.3173413293353324,1.5912043978010995,1.937031484257871,2.101949025487256,1.5297351324337831,2.0154922538730635
YLR153C,4.73263368315842,6.318840579710145,6.353323338330835,4.340329835082459,4.647176411794103,2.904047976011994,2.92103948025987,3.5067466266866565,2.9185407296351826,2.7781109445277363,3.5962018990504747
YLR154C,2.157421289355322,2.7031484257871066,3.4032983508245875,3.471264367816092,4.474762618690654,2.6686656671664166,3.0664667666166916,3.4362818590704647,2.465767116441779,2.4122938530734634,3.4302848575712144
YLR157C,2.5197401299350326,3.336831584207896,3.9600199900049975,3.1884057971014492,4.178410794602699,4.986506746626687,5.524737631184408,5.1499250374812595,4.755622188905547,3.9685157421289357,5.750624687656172
YLR157W-E,1.0134932533733134,1.0759620189905048,0.6446776611694153,0.8730634682658671,1.359320339830085,1.7176411794102948,1.6761619190404797,1.503248375812094,1.6231884057971016,1.1624187906046977,1.265367316341829
YLR160C,3.1239380309845077,2.4102948525737133,3.7511244377811095,4.009495252373813,3.5407296351824087,3.9910044977511245,4.388805597201399,5.580209895052474,4.406296851574213,3.842578710644678,6.12143928035982
YLR163C,3.106946526736632,3.4812593703148424,3.739130434782609,3.51824087956022,3.0164917541229386,2.3828085957021488,3.3353323338330836,3.2713643178410794,2.629685157421289,3.205897051474263,3.7006496751624187
YLR165C,2.0429785107446277,1.6816591704147925,2.0984507746126937,1.8895552223888057,1.6941529235382309,2.1194402798600698,2.0119940029985006,2.2283858070964517,2.0384807596201897,1.8330834582708646,2.9095452273863067
YLR166C,2.5072463768115942,1.9580209895052474,3.003498250874563,1.538230884557721,2.2938530734632683,1.6891554222888556,2.0149925037481258,2.4867566216891555,2.0494752623688157,2.1464267866066966,2.2393803098450773
YLR167W,33.44727636181909,41.391304347826086,43.4287856071964,43.876061969015495,36.294352823588206,26.402298850574713,31.452773613193404,27.65617191404298,23.05897051474263,22.42928535732134,30.89455272363818
YLR170C,3.71464267866067,5.425287356321839,5.295352323838081,5.425787106446776,6.379310344827586,5.660669665167417,7.139430284857571,5.233383308345827,4.771614192903548,5.2053973013493255,5.831584207896052
YLR172C,3.205897051474263,5.064467766116942,5.015492253873063,5.178410794602699,5.832583708145927,4.907546226886557,6.342828585707147,6.3833083458270865,6.010494752623688,4.699150424787606,5.410294852573713
YLR173W,1.3558220889555221,1.3328335832083957,1.6781609195402298,1.5492253873063468,1.0634682658670664,1.697151424287856,1.8110944527736133,1.775112443778111,1.4687656171914043,1.2513743128435781,1.7971014492753623
YLR175W,7.929535232383808,9.798600699650175,11.066466766616692,9.809095452273864,9.616691654172914,5.174912543728136,7.540229885057471,7.375312343828086,5.52623688155922,4.301349325337331,5.8565717141429285
YLR176C,0.8700649675162418,0.9575212393803099,1.0214892553723138,1.3968015992003997,1.381809095452274,1.1254372813593203,0.8595702148925537,1.1444277861069465,1.3718140929535232,1.4087956021989005,1.2928535732133932
YLR177W,1.0484757621189404,1.536231884057971,1.5797101449275361,1.825087456271864,1.6206896551724137,1.7886056971514244,2.160919540229885,2.1394302848575713,1.7051474262868567,1.4537731134432783,1.9975012493753124
YLR178C,2.2693653173413293,2.5292353823088454,2.92103948025987,2.857071464267866,2.2198900549725136,3.9105447276361818,3.47976011994003,3.649175412293853,3.2648675662168913,3.131934032983508,3.6371814092953523
YLR179C,4.930534732633683,5.430784607696152,4.873563218390805,7.406296851574213,7.418290854572714,6.542228885557221,6.929035482258871,6.743128435782109,6.250374812593703,5.281859070464767,7.083958020989505
YLR180W,4.634182908545728,5.1744127936031985,5.122938530734633,5.281859070464767,4.540229885057471,3.4602698650674664,3.7296351824087957,3.582208895552224,2.344327836081959,2.1754122938530736,2.863568215892054
YLR181C,1.6261869065467267,1.9645177411294352,1.7451274362818592,1.3918040979510244,1.4707646176911544,1.6136931534232883,1.3723138430784607,1.7316341829085458,1.6256871564217892,2.0664667666166916,1.9170414792603698
YLR182W,1.7501249375312344,2.1474262868565717,2.312343828085957,1.9480259870064967,1.698150924537731,2.052973513243378,2.666166916541729,2.2543728135932035,1.8520739630184908,2.4152923538230886,2.500749625187406
YLR183C,0.8455772113943029,1.2498750624687656,0.7656171914042978,1.3823088455772115,1.03848075962019,1.3418290854572714,1.1734132933533232,1.8035982008995501,1.5327336331834083,1.024487756121939,1.5637181409295353
YLR185W,15.886056971514243,18.523738130934532,19.403798100949526,19.92953523238381,23.085957021489257,12.798600699650175,16.996501749125436,15.390304847576212,13.269865067466267,11.327336331834083,13.181909045477262
YLR186W,5.250374812593703,5.882058970514743,5.8010994502748625,8.598700649675163,7.072463768115942,9.430784607696152,8.316841579210395,6.610694652673663,5.788605697151424,5.305347326336832,8.017991004497752
YLR187W,2.4837581209395303,3.0634682658670664,1.6036981509245378,3.241879060469765,2.4547726136931534,3.2538730634682658,4.090454772613693,3.60119940029985,2.9640179910044977,3.4312843578210894,3.543728135932034
YLR188W,1.3468265867066467,2.1939030484757622,1.6511744127936032,1.5797101449275361,1.5212393803098452,2.085457271364318,1.8030984507746126,2.3538230884557723,1.105447276361819,1.7491254372813594,2.4077961019490255
