,c1,c2,c3,t1,t2,t3,t4
YLR126C,2.076461769115442,3.4627686156921538,2.1694152923538232,2.8650674662668667,2.892553723138431,4.422288855572214,3.5337331334332833
YLR127C,2.4827586206896552,2.9250374812593702,2.009495252373813,2.4267866066966515,3.1219390304847576,4.199400299850075,2.967016491754123
YLR128W,2.816591704147926,4.539730134932534,1.685657171414293,2.708145927036482,3.52223888055972,4.929535232383808,3.1549225387306348
YLR129W,10.067966016991504,9.673163418290855,8.96351824087956,6.021489255372314,8.94102948525737,8.974012993503248,5.488755622188905
YLR130C,14.0039980009995,13.558220889555223,13.670664667666166,5.148425787106447,7.586706646676662,6.5257371314342825,4.741629185407296
YLR131C,3.7701149425287355,4.924037981009495,3.1714142928535733,3.269865067466267,4.559220389805097,4.7811094452773615,3.735632183908046
YLR132C,1.8380809595202399,3.499250374812594,1.191904047976012,1.817591204397801,2.869565217391304,3.6196901549225386,2.630684657671164
YLR133W,2.7171414292853573,3.83808095952024,2.142928535732134,2.3263368315842077,3.9920039980009996,4.3143428285857075,3.2538730634682658
YLR134W,4.0744627686156925,5.494252873563219,3.1959020489755123,3.683658170914543,4.20439780109945,5.6056971514242875,4.180409795102449
YLR135W,2.421289355322339,3.871064467766117,1.6851574212893554,2.077461269365317,2.8275862068965516,4.853073463268366,3.6706646676661667
YLR136C,2.474762618690655,4.464767616191904,1.4087956021989005,2.9610194902548725,3.3728135932033982,4.494752623688156,3.3068465767116444
YLR137W,3.9195402298850577,6.352823588205897,2.0219890054972516,2.8040979510244877,6.244377811094453,6.519740129935032,3.31584207896052
YLR138W,3.1699150424787605,4.668665667166417,3.6976511744127936,3.0344827586206895,4.779110444777611,5.739130434782608,4.284857571214393
YLR139C,7.148925537231384,8.662168915542228,5.546726636681659,5.679660169915042,8.751624187906048,7.180909545227387,5.2633683158420785
YLR141W,8.405797101449275,14.978510744627686,5.304847576211894,5.88855572213893,13.178910544727636,12.692653673163418,6.9500249875062465
YLR142W,2.7791104447776114,4.940029985007496,2.2228885557221387,2.3503248375812094,3.36231884057971,5.256371814092954,2.9345327336331835
YLR143W,3.7211394302848575,5.336331834082959,4.561719140429785,4.212893553223388,5.685157421289356,6.3633183408295855,5.2833583208395805
YLR144C,4.578210894552724,5.494252873563219,3.1184407796101947,2.4587706146926536,5.99800099950025,5.775612193903049,2.6761619190404797
YLR145W,4.68615692153923,5.36831584207896,3.8385807096451776,2.7786106946526736,5.100449775112444,5.117941029485257,3.6766616691654175
YLR146C,3.327336331834083,5.278360819590205,2.3808095952023987,2.660669665167416,4.064967516241879,5.306846576711644,3.6111944027986005
YLR146W-A,5.27936031984008,6.464267866066966,5.778610694652674,6.084457771114443,6.465267366316842,6.101949025487256,5.960519740129935
YLR147C,5.365817091454272,8.099950024987507,4.1944027986006995,6.192903548225887,8.48775612193903,6.705647176411794,8.173413293353324
YLR148W,3.2278860569715144,4.83408295852074,2.719640179910045,3.2178910544727635,4.339830084957521,5.55872063968016,3.427286356821589
YLR150W,21.31184407796102,21.95402298850575,15.025487256371814,6.786106946526736,17.21239380309845,12.792103948025987,7.681159420289855
YLR151C,2.5622188905547225,4.94752623688156,2.3803098450774614,2.768615692153923,4.682658670664668,4.546726636681659,4.139930034982509
YLR152C,3.7761119440279862,3.7286356821589206,3.016991504247876,3.0344827586206895,3.8245877061469264,4.001499250374812,3.2648675662168913
YLR153C,10.56071964017991,9.585707146426786,12.682658670664667,5.417791104447776,6.162918540729635,5.276861569215392,4.180409795102449
YLR154C,4.502248875562219,6.260369815092454,3.683658170914543,2.9550224887556222,5.015492253873063,4.611194402798601,3.1234382808595704
YLR157C,4.6521739130434785,7.717641179410295,3.4877561219390305,4.285857071464268,6.83808095952024,7.960519740129935,5.392303848075962
YLR157W-E,2.868565717141429,2.683658170914543,2.8840579710144927,2.2083958020989507,3.025487256371814,4.281859070464767,3.740129935032484
YLR160C,4.457771114442779,7.245877061469265,3.427286356821589,3.9575212393803096,6.294352823588206,7.128935532233883,5.928035982008995
YLR163C,4.5922038980509745,6.993003498250874,4.3833083458270865,4.148925537231384,5.319340329835082,6.225887056471764,5.070964517741129
YLR165C,3.181409295352324,4.864567716141929,2.4627686156921538,3.2433783108445775,4.178410794602699,5.433783108445777,2.894052973513243
YLR166C,3.4922538730634685,3.734632683658171,2.6931534232883556,2.822088955522239,3.266866566716642,4.6656671664167915,3.371814092953523
YLR167W,61.4407796101949,68.69565217391305,61.27936031984008,40.26386806596702,54.924537731134436,43.7536231884058,40.545727136431786
YLR170C,9.182408795602198,9.905547226386807,9.316841579210395,9.320839580209896,8.703648175912043,8.33183408295852,8.477261369315343
YLR172C,9.21489255372314,9.542228885557222,8.271864067966018,7.020489755122439,8.508745627186407,8.344327836081959,7.89055472263868
YLR173W,2.4557721139430284,4.5167416291854074,2.211394302848576,2.1849075462268868,3.2053973013493255,3.6616691654172913,3.2038980509745127
YLR175W,18.120439780109944,17.15342328835582,17.219890054972513,7.6966516741629185,11.540729635182409,9.53223388305847,8.142928535732134
YLR176C,2.4247876061969014,3.7071464267866068,1.3723138430784607,2.112943528235882,3.0804597701149423,5.112943528235882,2.8565717141429285
YLR177W,2.8575712143928036,4.714142928535732,1.6436781609195403,1.7871064467766118,4.063468265867066,4.261869065467266,2.586206896551724
YLR178C,4.89055472263868,5.956521739130435,3.534232883558221,3.048975512243878,4.649675162418791,6.768615692153923,3.3128435782108947
YLR179C,10.757621189405297,13.639180409795102,8.828585707146427,5.9055472263868065,11.366316841579211,10.07496251874063,4.345327336331834
YLR180W,10.94352823588206,14.978010994502748,11.137931034482758,6.022988505747127,9.409795102448776,7.758620689655173,5.449275362318841
YLR181C,2.581209395302349,3.0219890054972516,2.0414792603698153,2.8555722138930535,3.810094952523738,4.0654672663668165,3.0549725137431283
YLR182W,3.6756621689155424,5.164917541229386,2.8515742128935533,2.4027986006996502,5.2023988005997,5.960519740129935,3.375312343828086
YLR183C,2.4587706146926536,3.889055472263868,1.3903048475762119,1.9245377311344327,3.104447776111944,3.500749625187406,2.142928535732134
YLR185W,30.305347326336832,29.64567716141929,31.940029985007495,16.56671664167916,18.21489255372314,20.123938030984508,16.18590704647676
YLR186W,10.416291854072963,10.30534732633683,7.3633183408295855,9.015492253873063,9.521739130434783,8.656671664167916,5.689155422288856
YLR187W,3.63568215892054,5.702148925537231,3.888055972013993,4.634182908545728,5.994502748625687,5.193403298350825,3.9095452273863067
YLR188W,3.1489255372313845,3.2503748125937033,2.6071964017991003,3.1989005497251375,3.936031984007996,3.473263368315842,3.2238880559720138
YLR189C,2.424287856071964,3.60119940029985,1.8405797101449275,2.8160919540229883,3.4122938530734634,5.448775612193903,3.5572213893053473
YLR190W,2.796601699150425,4.192403798100949,2.2648675662168913,2.4107946026986506,3.4142928535732135,3.8115942028985508,3.422288855572214
YLR191W,4.201899050474762,6.214392803598201,2.5627186406796603,3.2228885557221387,4.8855572213893055,5.27336331834083,3.3758120939530234
YLR192C,7.8015992003998,9.270864567716142,8.089955022488756,5.7611194402798604,7.797101449275362,8.953023488255871,6.464267866066966
YLR193C,4.088455772113943,5.807596201899051,3.577711144427786,3.1254372813593205,5.146426786606697,5.4497751124437785,3.6626686656671663
YLR194C,11.821089455272364,12.05897051474263,12.033483258370815,5.495752123938031,6.176411794102949,6.531734132933534,3.817591204397801
YLR195C,4.762618690654673,7.00199900049975,4.454272863568216,4.546726636681659,5.688655672163918,7.489755122438781,5.586706646676662
YLR196W,6.128935532233883,6.802098950524738,8.134932533733133,6.056971514242878,8.980509745127437,6.797101449275362,6.88855572213893
YLR197W,13.294852573713143,9.585707146426786,14.110444777611194,7.189405297351325,8.639180409795102,8.243378310844578,7.623688155922039
YLR199C,4.999500249875062,5.977011494252873,4.034982508745627,3.745127436281859,4.504247876061969,6.274862568715642,5.4142928535732135
YLR200W,3.6976511744127936,5.537731134432784,5.026986506746627,4.622188905547226,4.7631184407796106,5.19640179910045,6.2023988005997
YLR201C,2.054472763618191,4.381309345327336,1.4107946026986506,2.4872563718140928,3.63768115942029,3.7681159420289854,3.024487756121939
YLR203C,4.420289855072464,6.619690154922539,3.735632183908046,2.0219890054972516,5.88455772113943,5.672663668165917,3.0294852573713142
YLR204W,6.326336831584208,7.723638180909545,5.517741129435282,4.750624687656172,8.596701649175412,9.506246876561718,4.524737631184408
YLR205C,5.11144427786107,6.037481259370315,3.8020989505247376,3.819090454772614,5.619690154922539,5.5922038980509745,4.225887056471764
YLR206W,6.315342328835582,7.310844577711144,4.297851074462769,4.199900049975012,5.9100449775112445,5.507246376811594,4.011494252873563
YLR207W,2.4672663668165917,4.31184407796102,2.1389305347326335,2.898550724637681,3.735632183908046,3.5882058970514743,2.604197901049475
YLR208W,6.391304347826087,6.5812093953023485,5.538730634682659,4.582708645677162,7.620189905047476,8.005997001499251,6.7346326836581705
YLR209C,3.5087456271864066,4.468265867066466,2.948025987006497,2.4872563718140928,5.2233883058470765,5.889055472263868,2.568215892053973
YLR210W,2.9055472263868065,3.7531234382808596,1.713143428285857,2.3193403298350823,3.165417291354323,4.174912543728136,2.6136931534232883
YLR211C,1.9075462268865566,3.8470764617691153,2.047976011994003,2.350824587706147,3.608695652173913,4.485257371314343,3.3238380809595203
YLR212C,2.6391804097951024,4.605197401299351,2.2628685657171412,2.371814092953523,5.157421289355322,4.902548725637182,3.7236381809095453
YLR213C,1.3183408295852075,2.792103948025987,0.9270364817591205,1.6031984007996003,2.448775612193903,3.997501249375312,1.999000499750125
YLR214W,4.077961019490255,4.6366816591704145,4.315342328835582,3.551224387806097,5.160419790104948,5.600199900049975,4.124437781109445
YLR215C,3.265367316341829,5.389305347326337,4.203898050974512,3.464767616191904,4.708645677161419,5.594202898550725,3.549725137431284
YLR216C,3.045977011494253,5.137931034482759,3.3748125937031483,4.213393303348326,4.656171914042979,5.27536231884058,3.579710144927536
YLR218C,3.261369315342329,5.460769615192404,2.3333333333333335,2.52023988005997,4.682658670664668,6.5367316341829085,3.500249875062469
YLR219W,2.925537231384308,4.822588705647177,2.9450274862568717,2.12143928035982,4.306346826586707,4.991004497751124,3.000999500249875
YLR220W,5.287356321839081,8.284857571214392,3.2788605697151425,2.9780109945027484,5.939530234882559,6.601699150424787,3.9420289855072466
YLR221C,4.313343328335832,5.064467766116942,5.436781609195402,5.154922538730634,5.598200899550225,5.195402298850575,5.738130934532734
YLR222C,7.539230384807596,9.843578210894552,6.80359820089955,5.055972013993004,7.817591204397801,8.729135432283858,5.977011494252873
YLR223C,4.266866566716642,6.186906546726637,5.15992003998001,4.279860069965017,3.893553223388306,4.182408795602199,5.305847076461769
YLR224W,4.277861069465267,7.698150924537731,4.15192403798101,4.156921539230384,5.694152923538231,5.671164417791104,4.670164917541229
YLR225C,5.1634182908545725,6.567216391804098,5.295352323838081,5.853573213393303,6.016491754122939,5.984507746126937,5.139930034982509
YLR226W,4.68615692153923,6.7076461769115445,4.350324837581209,4.061469265367316,4.640679660169915,6.7276361819090456,5.250374812593703
YLR227C,7.391304347826087,12.176911544227886,8.4207896051974,9.411794102948527,7.7766116941529235,14.555722138930534,11.443778110944528
YLR228C,2.2863568215892056,3.2743628185907045,1.8890554722638682,2.891054472763618,4.812593703148425,4.746626686656672,3.4047976011994003
YLR229C,5.826586706646677,7.917041479260369,5.692653673163418,5.833083458270864,7.181909045477261,7.967516241879061,5.814092953523239
YLR231C,3.0549725137431283,4.272863568215892,2.7471264367816093,3.1944027986006995,3.913543228385807,4.88855572213893,2.8590704647676164
YLR233C,1.9460269865067465,3.1989005497251375,1.6216891554222888,2.1039480259870067,2.322838580709645,4.147926036981509,2.495752123938031
YLR234W,2.079960019990005,4.5522238880559724,1.5797101449275361,2.5367316341829085,3.4922538730634685,4.6766616691654175,2.9395302348825587
YLR237W,5.419290354822588,9.338330834582708,4.494252873563219,3.856071964017991,6.255872063968016,6.548225887056471,3.496751624187906
YLR238W,2.5152423788105946,3.898550724637681,2.235882058970515,3.1189405297351325,3.8515742128935533,4.47376311844078,3.186406796601699
YLR239C,2.4862568715642177,2.874062968515742,2.616191904047976,3.1484257871064467,3.419790104947526,4.620689655172414,2.5382308845577213
YLR240W,2.6466766616691655,3.791104447776112,3.0994502748625687,2.446776611694153,4.088955522238881,5.535232383808096,3.980009995002499
YLR241W,3.6191904047976013,5.695152423788106,3.0679660169915044,3.265367316341829,5.2633683158420785,6.1144427786106945,5.017491254372813
YLR242C,4.1834082958520735,5.863568215892054,4.445277361319341,4.041479260369815,4.167416291854073,5.488755622188905,3.7016491754122938
YLR243W,4.396301849075463,4.717641179410295,5.189405297351325,4.283858070964517,4.401799100449775,6.309345327336332,3.9560219890054973
YLR244C,10.802098950524737,9.603698150924538,11.975012493753123,5.75912043978011,7.302348825587206,5.864067966016991,5.217391304347826
YLR245C,12.661669165417292,22.03648175912044,14.058470764617692,12.539230384807595,14.404297851074462,14.70264867566217,13.349325337331335
YLR246W,6.047476261869066,8.46126936531734,5.409295352323838,4.84807596201899,8.635182408795602,8.653173413293354,6.828085957021489
YLR247C,4.9700149925037485,7.099950024987506,3.9610194902548725,3.712143928035982,6.27136431784108,7.463768115942029,5.217391304347826
YLR248W,6.297351324337831,8.4007996001999,6.15792103948026,6.369315342328836,7.013493253373313,6.509745127436282,6.486256871564218
YLR249W,95.88905547226386,97.82458770614693,113.58970514742629,60.960019990004994,51.88705647176412,41.023988005997005,44.92653673163418
YLR250W,5.120439780109945,7.0789605197401295,6.164917541229386,9.138930534732634,7.748125937031484,7.184407796101949,7.050974512743628
YLR251W,3.5402298850574714,4.474762618690654,2.713143428285857,4.912543728135932,4.226886556721639,4.216891554222888,4.73063468265867
YLR253W,4.738130934532734,5.681159420289855,4.270864567716142,3.5697151424287856,4.952523738130934,5.665167416291854,4.422788605697152
YLR254C,3.3108445777111446,3.9515242378810593,4.067966016991504,3.685157421289355,3.6026986506746628,5.939530234882559,3.605697151424288
YLR256W,6.873563218390805,7.740629685157422,8.311344327836082,3.868065967016492,5.922038980509745,6.673663168415792,5.828085957021489
YLR257W,13.754122938530735,20.393803098450775,12.166916541729135,16.58520739630185,15.05897051474263,13.142428785607196,12.737631184407796
YLR258W,4.141429285357321,5.409295352323838,2.5847076461769114,2.953023488255872,5.844577711144428,5.72263868065967,4.624187906046976
YLR259C,7.708145927036481,9.681159420289855,6.953023488255872,6.826086956521739,12.333833083458272,9.5912043978011,7.16391804097951
YLR260W,2.165417291354323,2.937031484257871,2.345327336331834,2.7481259370314843,3.4047976011994003,4.182908545727137,2.8215892053973013
YLR262C,4.970514742628685,6.800599700149925,4.691154422788606,4.7456271864067965,6.95552223888056,7.885057471264368,4.513743128435782
YLR262C-A,9.283858070964518,11.530734632683659,10.371814092953523,11.145427286356822,9.592703648175911,10.308845577211395,12.012493753123438
YLR263W,3.4227886056971513,4.9300349825087455,3.474262868565717,3.2563718140929536,4.001499250374812,5.171414292853573,3.922538730634683
YLR264W,25.6151924037981,28.650674662668667,30.53223388305847,13.635182408795602,17.893053473263368,17.733633183408294,18.360819590204898
YLR265C,4.500249875062469,6.587206396801599,5.176411794102949,4.741629185407296,4.652673663168415,5.538730634682659,5.95952023988006
YLR266C,3.4067966016991504,5.385807096451774,3.111944027986007,2.9280359820089954,4.405797101449275,4.721639180409795,3.8610694652673665
YLR268W,4.076961519240379,4.940529735132434,3.7216391804097952,2.857071464267866,4.178410794602699,5.587206396801599,4.102448775612194
YLR270W,3.182408795602199,3.8035982008995504,3.557721139430285,3.075462268865567,3.742128935532234,3.9645177411294354,3.8075962018990506
YLR271W,2.2768615692153924,3.4862568715642177,2.0899550224887555,2.7716141929035483,3.056471764117941,4.5877061469265366,3.0314842578710643
YLR272C,2.5157421289355324,2.7446276861569214,1.9530234882558721,2.2768615692153924,3.286856571714143,4.203898050974512,2.4327836081959022
YLR273C,1.4807596201899051,2.3098450774612695,0.8535732133933034,1.567216391804098,2.185407296351824,3.7201399300349824,2.393303348325837
YLR274W,2.547726136931534,3.662168915542229,2.074462768615692,3.0914542728635683,2.598200899550225,3.735632183908046,2.8530734632683656
YLR275W,3.76111944027986,3.973013493253373,3.9770114942528734,4.689655172413793,3.6746626686656674,5.355322338830585,4.6301849075462265
YLR276C,5.648675662168915,4.697151424287856,5.588705647176412,4.95552223888056,5.647176411794103,6.588205897051474,6.222888555722139
YLR277C,4.693653173413293,5.4742628685657175,3.9320339830084956,4.768115942028985,5.191904047976012,5.683658170914542,5.1944027986006995
YLR278C,2.737631184407796,4.279860069965017,3.4362818590704647,2.7766116941529235,3.385807096451774,5.339330334832583,3.062968515742129
YLR281C,3.7741129435282357,4.268865567216392,1.8125937031484258,2.2168915542228884,5.059970014992504,7.689655172413793,2.980009995002499
YLR283W,2.7316341829085458,4.156921539230384,2.752623688155922,2.715142428785607,4.344827586206897,5.8675662168915546,3.2413793103448274
YLR284C,1.683158420789605,2.877561219390305,1.0519740129935033,1.6756621689155422,1.9625187406296851,3.5112443778110944,2.7726136931534233
YLR285W,4.835082458770614,7.768115942028985,4.302348825587206,4.611694152923538,6.336831584207896,7.6411794102948525,6.436281859070465
YLR286C,18.17791104447776,15.78110944527736,28.031984007996,11.176911544227886,8.050974512743629,7.167416291854073,6.469265367316342
YLR287C,5.261869065467266,7.852573713143428,5.413793103448276,7.0944527736131935,6.393803098450775,6.411294352823588,6.964017991004498
YLR287C-A,22.33633183408296,25.313343328335833,31.33833083458271,17.618690654672665,17.730134932533733,17.14992503748126,19.55672163918041
YLR288C,2.3813093453273364,3.811094452773613,2.1444277861069465,3.0069965017491254,3.9335332333833084,4.513743128435782,2.9855072463768115
YLR289W,2.8260869565217392,4.033983008495752,2.6996501749125437,3.519240379810095,4.04847576211894,4.273863068465767,4.031484257871065
YLR290C,3.4982508745627188,3.310344827586207,3.162918540729635,3.8260869565217392,3.154422788605697,4.625187406296852,3.5177411294352825
YLR291C,6.4477761119440276,6.872563718140929,5.422288855572214,5.733633183408296,6.246376811594203,7.533233383308346,7.442278860569715
YLR292C,5.11544227886057,6.5257371314342825,5.99400299850075,7.817591204397801,5.746126936531734,5.940029985007496,7.222888555722139
YLR293C,18.143428285857073,16.659670164917543,20.237381309345327,8.94752623688156,11.782608695652174,11.70264867566217,10.078460769615193
YLR295C,12.211894052973513,14.093953023488256,12.725637181409295,10.819590204897551,10.831584207896052,10.31584207896052,11.944027986006997
YLR297W,4.181409295352323,4.193403298350825,4.778110944527736,4.043978010994503,3.92303848075962,4.957021489255372,4.602198900549725
YLR298C,3.792103948025987,4.817591204397801,4.039980009995002,3.4332833583208395,4.11344327836082,3.9110444777611195,3.3383308345827087
YLR299W,2.444777611194403,3.7721139430284856,2.9185407296351826,2.5472263868065967,3.373313343328336,4.59720139930035,3.632183908045977
YLR300W,56.56821589205397,38.051974012993504,71.18290854572713,24.01649175412294,13.466266866566716,14.661169415292354,13.337331334332834
YLR301W,4.281859070464767,5.167416291854073,3.4837581209395303,5.120439780109945,4.297851074462769,4.603698150924537,4.404297851074463
YLR304C,18.426286856571714,9.492753623188406,15.043978010994502,15.742628685657172,5.522738630684658,8.8135932033983,6.1944027986006995
YLR305C,3.9385307346326837,4.929535232383808,4.756121939030485,3.8405797101449277,4.201399300349825,5.251374312843578,3.5582208895552223
YLR306W,2.4887556221889056,3.341829085457271,2.5197401299350326,2.6006996501749127,2.8800599700149925,4.67616191904048,2.889055472263868
YLR309C,3.528735632183908,4.255872063968016,3.623688155922039,4.376311844077961,4.922538730634683,5.288855572213893,6.815092453773113
YLR310C,5.63568215892054,7.110444777611194,5.637181409295352,4.8500749625187405,7.206896551724138,6.9210394802598705,7.043478260869565
YLR312W-A,6.250374812593703,6.810594702648675,5.632183908045977,4.525237381309346,5.887056471764118,6.783608195902049,4.9410294852573715
YLR313C,2.3918040979510247,3.3863068465767117,1.9495252373813095,3.4857571214392804,3.233383308345827,4.1854072963518245,3.211394302848576
YLR314C,6.356821589205397,7.340329835082459,5.3478260869565215,3.899050474762619,8.476261869065468,6.11744127936032,3.9845077461269365
YLR315W,3.493753123438281,6.20039980009995,3.4887556221889056,4.508745627186407,4.909545227386307,7.450774612693653,4.51424287856072
YLR316C,4.2723638180909544,6.697651174412794,4.955022488755622,6.520739630184908,5.047476261869066,7.956521739130435,7.264867566216892
YLR318W,1.6571714142928535,2.846576711644178,2.1229385307346327,2.60119940029985,2.534232883558221,3.733133433283358,2.8545727136431784
YLR319C,3.265867066466767,5.071964017991005,3.267366316841579,3.334832583708146,4.0299850074962515,4.4032983508245875,3.6681659170414793
YLR320W,4.4632683658170915,5.951024487756122,3.5772113943028487,4.726136931534233,4.932033983008496,6.007996001999,5.1344327836081955
YLR321C,4.687156421789106,5.7901049475262365,4.407296351824088,3.7796101949025487,4.63168415792104,4.747626186906547,5.064967516241879
YLR323C,2.690654672663668,3.9645177411294354,2.1499250374812595,3.1729135432283857,4.246376811594203,5.987506246876562,3.4537731134432783
YLR324W,3.3468265867066465,4.95552223888056,2.3758120939530234,3.1424287856071964,4.538230884557721,5.004997501249376,3.52223888055972
YLR325C,33.19390304847576,29.684657671164416,41.31634182908546,23.631184407796102,23.343328335832084,19.463768115942027,24.821089455272364
YLR326W,3.008495752123938,4.600699650174913,3.0239880059970017,2.556221889055472,3.7616191904047978,4.640179910044978,2.845577211394303
YLR327C,3.7541229385307346,9.13343328335832,2.4822588705647175,1.9075462268865566,5.978510744627686,5.224387806096951,2.7741129435282357
YLR328W,3.016991504247876,5.756121939030485,4.1834082958520735,2.7496251874062967,3.390304847576212,5.0,4.4387806096951525
YLR330W,3.0504747626186908,5.170414792603698,4.139430284857571,4.873063468265867,5.325337331334333,6.920039980009995,5.713143428285857
YLR332W,4.159420289855072,6.983508245877061,5.006996501749126,3.094952523738131,4.580709645177412,6.118440779610195,5.443778110944527
YLR333C,14.201899050474763,14.025987006496752,15.850074962518741,7.889555222388806,9.007996001999,8.101949025487256,7.682658670664668
YLR335W,6.055472263868066,6.257871064467766,6.6856571714142925,5.334832583708146,6.976011994002999,6.779610194902549,6.027486256871565
YLR336C,4.9965017491254375,5.537731134432784,5.302348825587206,5.03848075962019,6.9055472263868065,7.088955522238881,6.044977511244378
YLR337C,5.180909545227387,7.076961519240379,3.053473263368316,2.765617191404298,5.747126436781609,6.978010994502749,4.282358820589705
YLR340W,52.42528735632184,61.73063468265867,59.68115942028985,40.33483258370815,42.4847576211894,42.33533233383309,51.11394302848576
YLR342W,17.402298850574713,21.84407796101949,24.017991004497752,13.504247876061969,11.849575212393804,12.07696151924038,13.12343828085957
YLR344W,22.77461269365317,24.856571714142927,27.894052973513244,16.81959020489755,16.42928535732134,15.972013993003499,20.529735132433782
YLR345W,14.51824087956022,16.52023988005997,13.628185907046477,10.084457771114442,9.422788605697152,10.687156421789105,11.073963018490755
YLR346C,1.6221889055472263,2.833583208395802,1.2708645677161419,2.004497751124438,1.8370814592703648,2.1949025487256373,2.6691654172913544
YLR347C,7.717141429285357,9.670664667666166,9.600199900049976,6.142428785607196,8.67816091954023,8.21239380309845,7.00599700149925
YLR348C,13.916041979010494,14.962018990504747,7.374312843578211,6.427286356821589,14.499750124937531,9.768115942028986,5.282358820589705
YLR350W,14.074462768615692,12.300849575212395,8.534232883558222,5.177411294352823,8.97351324337831,8.0,5.408795602198901
YLR351C,4.3388305847076465,5.565717141429285,4.729635182408796,4.012993503248376,6.900049975012494,4.8920539730134935,5.515742128935532
YLR352W,2.3018490754622687,4.84407796101949,2.4822588705647175,2.9075462268865566,3.7126436781609193,4.468765617191404,3.875062468765617
YLR353W,2.927536231884058,4.285357321339331,3.396301849075462,3.3233383308345825,3.576711644177911,4.073963018490755,3.6006996501749127
YLR354C,15.37481259370315,12.839080459770114,14.36031984007996,9.388305847076461,8.56071964017991,9.612193903048476,8.638680659670165
YLR355C,195.77311344327836,167.46376811594203,218.53723138430786,94.84657671164418,80.72663668165917,74.21339330334833,70.2368815592204
YLR356W,2.390304847576212,4.664667666166917,2.5087456271864066,2.4172913543228387,5.099950024987506,5.902548725637182,3.0229885057471266
YLR357W,3.613193403298351,4.725137431284358,4.0834582708645675,2.953023488255872,4.2743628185907045,4.900049975012494,3.9805097451274363
YLR359W,6.333333333333333,9.780609695152425,9.539730134932533,7.669165417291354,5.8500749625187405,5.9855072463768115,7.63968015992004
YLR360W,3.079960019990005,4.466266866566716,3.4267866066966515,3.505247376311844,3.899550224887556,4.48175912043978,4.548725637181409
YLR361C,2.9865067466266866,4.2653673163418295,2.629185407296352,3.417791104447776,3.898550724637681,4.37031484257871,3.605697151424288
YLR361C-A,3.0099950024987505,4.895052473763118,2.207896051974013,4.632683658170914,4.389305347326337,4.581709145427286,4.104947526236882
YLR362W,2.6676661669165416,3.8045977011494254,2.7041479260369816,2.938030984507746,3.6436781609195403,5.1984007996002,3.266366816591704
YLR363C,3.0684657671164417,3.419290354822589,3.0794602698650673,3.9095452273863067,4.6211894052973514,4.349325337331335,5.215392303848076
YLR363W-A,5.469265367316342,8.659170414792603,7.934032983508246,7.5257371314342825,6.864567716141929,6.75512243878061,6.751124437781109
YLR367W,28.141429285357322,28.958520739630185,34.94652673663168,22.226886556721638,22.683158420789606,20.09695152423788,21.51374312843578
YLR368W,9.28735632183908,11.861569215392304,11.51824087956022,9.245377311344328,6.540729635182409,9.541229385307346,10.747626186906547
YLR369W,3.6181909045477263,4.781609195402299,3.1529235382308847,3.7276361819090456,4.225887056471764,5.59320339830085,3.6991504247876064
YLR370C,5.295852073963019,6.7366316841579215,4.731134432783608,3.489255372313843,5.953023488255872,5.878060969515243,3.235882058970515
YLR371W,3.6391804097951024,5.109945027486257,3.9780109945027484,3.9440279860069967,5.030984507746127,5.035982008995502,4.248875562218891
YLR372W,7.977511244377811,11.594702648675662,7.972513743128435,6.081959020489755,6.68615692153923,6.228885557221389,8.008995502248876
YLR373C,3.7716141929035483,4.626186906546726,2.5292353823088454,1.432783608195902,4.020489755122439,4.89255372313843,2.2893553223388308
YLR375W,5.798100949525238,6.092953523238381,3.9085457271364317,2.4007996001999,6.436281859070465,4.88655672163918,2.5442278860569716
YLR376C,2.3823088455772115,3.6461769115442277,2.4377811094452775,2.732633683158421,4.519740129935032,4.191404297851075,4.11744127936032
YLR378C,7.081959020489755,10.604697651174412,6.571714142928536,4.665167416291854,9.154922538730634,7.006496751624188,5.815592203898051
YLR380W,3.5372313843078462,5.103448275862069,3.0454772613693155,3.0889555222388805,6.081459270364817,3.550224887556222,3.83808095952024
YLR381W,3.027986006996502,4.67816091954023,2.2713643178410794,2.6571714142928538,4.15592203898051,4.800599700149925,3.7241379310344827
YLR382C,3.2818590704647677,4.629185407296352,2.84007996001999,2.347826086956522,4.582708645677162,5.449275362318841,3.628185907046477
YLR383W,2.287856071964018,2.9825087456271864,1.2733633183408295,2.23488255872064,3.5817091454272862,4.688655672163918,2.3938030984507748
YLR384C,8.910544727636182,8.665167416291855,9.512743628185907,7.503748125937031,7.04647676161919,8.401799100449775,5.67616191904048
YLR385C,2.572713643178411,4.147426286856572,2.0344827586206895,2.9625187406296853,3.4912543728135934,4.280359820089955,3.340329835082459
YLR386W,3.3503248375812094,4.692153923038481,3.2208895552223886,2.630184907546227,4.004497751124438,4.850574712643678,4.256871564217891
YLR387C,4.584707646176912,6.234882558720639,4.0654672663668165,4.613193403298351,6.673663168415792,5.905047476261869,5.102448775612194
YLR388W,24.386306846576712,30.045477261369314,30.45177411294353,17.73663168415792,18.786106946526736,19.95152423788106,25.09345327336332
YLR389C,5.008995502248876,6.774612693653173,4.722138930534733,4.752623688155922,4.944527736131934,5.46976511744128,5.533233383308346
YLR390W,7.575212393803098,12.916041979010494,8.976511744127937,5.306346826586707,7.790604697651174,9.36031984007996,6.138430784607696
